"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.223537725E1,-5.794151001E0,-7.634124756E-2,7.964188385E0
1.227511225E1,-5.794899445E0,-6.421646118E-2,7.971523132E0
1.231484625E1,-5.774392090E0,-8.487350464E-2,7.980953522E0
1.235458025E1,-5.772895203E0,-1.103205872E-1,7.973469086E0
1.239431425E1,-5.829327850E0,-4.520599365E-2,7.993677063E0
1.243404825E1,-5.925877075E0,-6.586303711E-2,7.864046631E0
1.247378225E1,-5.841003571E0,2.380050659E-2,7.917036438E0
1.251351625E1,-5.833818512E0,-1.586700439E-2,8.094118195E0
1.255325025E1,-5.763165436E0,-1.332229614E-1,7.960595856E0
1.259298425E1,-5.646857300E0,-1.131646729E-1,7.839198303E0
1.263271825E1,-5.509143677E0,-1.787283325E-1,8.111033020E0
1.267245225E1,-5.533992004E0,-4.984634399E-2,8.254135437E0
1.271218625E1,-5.805227966E0,-1.257385254E-2,8.017178192E0
1.275192025E1,-5.936355286E0,-1.146615601E-1,7.815846863E0
1.279165425E1,-5.879024506E0,-2.613565063E-1,7.868986359E0
1.283138825E1,-5.763913879E0,-3.442840576E-1,7.974067841E0
1.287112225E1,-5.709726562E0,-3.020718384E-1,8.024962006E0
1.291085625E1,-5.692362671E0,-1.793270874E-1,7.973618774E0
1.295059025E1,-5.816005554E0,-1.176553345E-1,8.011040955E0
1.299032425E1,-5.838907928E0,-2.245330811E-2,7.919581146E0
1.303005813E1,-5.898034973E0,-6.780899048E-2,8.012238464E0
1.306979213E1,-5.803581390E0,-1.261875916E-1,7.966583405E0
1.310952613E1,-5.695057068E0,-1.196012878E-1,7.995323639E0
1.314926013E1,-5.626499634E0,-1.387614441E-1,8.049510956E0
1.318899413E1,-5.601202240E0,-1.404080200E-1,8.076155548E0
1.322872813E1,-5.665568390E0,-1.531315613E-1,8.036188660E0
1.326846213E1,-5.684728546E0,-1.456471252E-1,7.989635468E0
1.330819613E1,-5.771997070E0,-1.597178650E-1,8.029452667E0
1.334793013E1,-5.791456604E0,-1.360670471E-1,7.965685272E0
1.338766413E1,-5.798641663E0,-1.372645569E-1,7.975864105E0
1.342739813E1,-5.806126099E0,-1.567240906E-1,8.009394379E0
1.346713213E1,-5.760321350E0,-1.631607056E-1,7.996221771E0
1.350686613E1,-5.735922089E0,-1.106199646E-1,8.013585663E0
1.354660013E1,-5.728737030E0,-1.203497314E-1,7.983498230E0
1.358633413E1,-5.720055084E0,-1.245410156E-1,8.017477570E0
1.362606813E1,-5.717510376E0,-1.561253357E-1,8.003855896E0
1.366580213E1,-5.734125824E0,-1.423539734E-1,8.007747803E0
1.370553613E1,-5.795348511E0,-1.031355286E-1,7.993976440E0
1.374527013E1,-5.836363220E0,-1.417552185E-1,7.949818268E0
1.378500413E1,-5.845643921E0,-1.549278259E-1,7.888146515E0
1.382473813E1,-5.841901703E0,-1.820214844E-1,7.962092743E0
1.386447213E1,-5.738167419E0,-1.835183716E-1,7.943830719E0
1.390420512E1,-5.701493683E0,-1.646575928E-1,8.027806091E0
1.394393913E1,-5.626499634E0,-1.182540894E-1,8.058043213E0
1.398367313E1,-5.643115082E0,-8.008346558E-2,8.109685822E0
1.402340708E1,-5.654192047E0,-5.658233643E-2,8.007149048E0
1.406314108E1,-5.733826447E0,-6.541397095E-2,7.992778931E0
1.410287508E1,-5.783373413E0,-7.289840698E-2,8.004005585E0
1.414260908E1,-5.830375671E0,-5.688171387E-2,8.007598114E0
1.418234308E1,-5.816005554E0,-5.613327026E-2,7.967481537E0
1.422207708E1,-5.837860107E0,-3.981719971E-2,7.953261108E0
1.426181108E1,-5.849835205E0,-8.981323242E-2,7.959098969E0
1.430154508E1,-5.841452637E0,-1.080752563E-1,7.940387878E0
1.434127908E1,-5.791905670E0,-1.136137390E-1,7.975415039E0
1.438101308E1,-5.773943024E0,-1.089733887E-1,7.993976440E0
1.442074608E1,-5.733826447E0,-1.059796143E-1,8.013735352E0
1.446048008E1,-5.711373138E0,-9.160949707E-2,7.986342316E0
1.450021408E1,-5.708379364E0,-1.001417542E-1,8.020321655E0
1.453994808E1,-5.728737030E0,-1.377136230E-1,7.998317413E0
1.457968208E1,-5.737868042E0,-1.291813660E-1,8.006999359E0
1.461941608E1,-5.766757965E0,-1.127156067E-1,7.992479553E0
1.465915008E1,-5.756728821E0,-8.412506104E-2,7.997269592E0
1.469888408E1,-5.701493683E0,-3.143463135E-2,7.998018036E0
1.473861808E1,-5.742508392E0,-1.541793823E-2,7.977959747E0
1.477835108E1,-5.758824463E0,-4.326004028E-2,7.995473328E0
1.481808508E1,-5.785918121E0,-7.424560547E-2,7.995922394E0
1.485781908E1,-5.774990845E0,-8.143066406E-2,8.000113678E0
1.489755308E1,-5.731281738E0,-3.068618774E-2,7.980205078E0
1.493728708E1,-5.740712128E0,-3.757186890E-2,8.011789398E0
1.497702108E1,-5.727539520E0,-5.583389282E-2,8.014932861E0
1.501675483E1,-5.758076019E0,-4.760101318E-2,7.991880798E0
1.505648783E1,-5.732329559E0,-5.134323120E-2,8.007598114E0
1.509622183E1,-5.770500183E0,-6.706054688E-2,7.995623016E0
1.513595583E1,-5.763913879E0,-5.029541016E-2,7.962541809E0
1.517568983E1,-5.778433685E0,-6.077362061E-2,7.991282043E0
1.521542383E1,-5.761818237E0,-4.864883423E-2,8.014483795E0
1.525515783E1,-5.733527069E0,-4.790039063E-2,8.005203094E0
1.529489183E1,-5.716312866E0,-6.780899048E-2,8.014783173E0
1.533462483E1,-5.728437653E0,-8.442443848E-2,8.014034729E0
1.537435883E1,-5.730832672E0,-7.110214233E-2,7.983797607E0
1.541409283E1,-5.748346252E0,-6.691085815E-2,7.992329865E0
1.545382683E1,-5.762267303E0,-4.415817261E-2,7.999664612E0
1.549356083E1,-5.744604034E0,-4.041595459E-2,8.005203094E0
1.553329383E1,-5.768554230E0,-3.682342529E-2,7.989785156E0
1.557302783E1,-5.766009521E0,-4.625381470E-2,8.002658386E0
1.561276183E1,-5.739364929E0,-5.358856201E-2,8.008346558E0
1.565249583E1,-5.753435669E0,-7.364685059E-2,7.999065857E0
1.569222983E1,-5.753884735E0,-8.397537231E-2,7.998317413E0
1.573196383E1,-5.724096680E0,-6.242019653E-2,8.011939087E0
1.577169683E1,-5.732928314E0,-7.065307617E-2,7.985294495E0
1.581143083E1,-5.742209015E0,-6.077362061E-2,8.000413055E0
1.585116483E1,-5.755231934E0,-7.155120850E-2,8.012986908E0
