"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.922648203E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.129950597E1,9.648882238E-1
6.932648011E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.129206289E1,9.748590233E-1
6.942647828E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.132988266E1,9.681283106E-1
6.952647641E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.127493891E1,1.007142580E0
6.962647450E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.124057559E1,9.702049140E-1
6.972647262E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.130431847E1,9.685593224E-1
6.982647071E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.137461312E1,1.014445907E0
6.992646890E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.145837729E1,1.011782379E0
7.002646701E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.141678641E1,1.009611431E0
7.012646509E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.138280394E1,1.006878819E0
7.022646327E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.145040099E1,1.003583428E0
7.032646137E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.144212242E1,1.002037895E0
7.042645948E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.149175202E1,9.860011455E-1
7.052645768E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.138771891E1,9.833584190E-1
7.062645574E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.146957262E1,9.947566405E-1
7.072645395E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.132943429E1,9.794375449E-1
7.082645198E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.136816501E1,9.901348044E-1
7.092645012E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.125349885E1,9.754039062E-1
7.102644824E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.122915868E1,9.734852379E-1
7.112644639E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.126475890E1,9.843115245E-1
7.122644451E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.133348379E1,9.823038657E-1
7.132644265E2,5.193580388E1,4.476207723E0,2.376823710E0,0.000000000E0,NaN,1.141310942E1,9.805814861E-1
7.142644083E2,5.193581059E1,4.476221093E0,2.343622896E0,1.157728933E-2,NaN,1.159507859E1,9.735575704E-1
7.152643882E2,5.193581069E1,4.476221138E0,2.578390186E0,1.090469997E-1,NaN,1.216301972E1,9.790544125E-1
7.162643707E2,5.193581082E1,4.476221555E0,2.465401340E0,3.407448933E-2,NaN,1.364254887E1,9.965934339E-1
7.172643514E2,5.193582322E1,4.476235754E0,2.352549086E0,4.120760585E-1,NaN,1.311705243E1,9.990025307E-1
7.182643321E2,5.193584446E1,4.476232244E0,2.401266359E0,6.456253520E-1,NaN,1.415411865E1,1.002281187E0
7.192643137E2,5.193586418E1,4.476224459E0,2.531644396E0,6.435251957E-1,NaN,1.539477858E1,1.003586321E0
7.202642943E2,5.193586465E1,4.476280603E0,2.409509325E0,1.008333474E0,NaN,1.488175971E1,1.004400110E0
7.212642764E2,5.193586053E1,4.476293792E0,2.385435057E0,7.189262602E-1,NaN,1.363513958E1,1.038881159E0
