"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.152922112E1,-6.335577369E-2,-8.618363738E-1,1.581926197E-1
1.156895112E1,9.301393479E-2,-1.227273107E0,4.252051562E-2
1.160868262E1,-5.328267440E-2,-1.204146504E0,2.170830518E-1
1.164841262E1,-8.852038532E-2,-8.761261106E-1,3.269617856E-1
1.168814262E1,-9.010311961E-2,-1.081582308E0,1.260426939E-1
1.172787363E1,-9.358705580E-2,-7.550392747E-1,7.298259437E-2
1.176760362E1,1.473267227E-1,-8.368442208E-2,1.641044021E-1
1.180733462E1,1.325702816E-1,1.575303972E-1,1.293801069E-1
1.184706462E1,-1.531711663E-3,2.870842814E-2,4.715639353E-2
1.188679462E1,1.209954619E-1,4.285344481E-2,-1.347116008E-2
1.192652562E1,1.043421924E-1,1.779410839E-1,-1.642002258E-3
1.196625562E1,7.384768873E-2,1.745615304E-1,2.309841849E-2
1.200598662E1,4.079027474E-2,-4.290682450E-2,-4.136332497E-2
1.204571662E1,6.339824200E-2,1.135602295E-1,-5.647523329E-2
1.208544662E1,-6.718292087E-2,-1.196051389E-1,1.886438392E-2
1.212517762E1,4.832658172E-2,-3.654972911E-1,-4.606984928E-2
1.216490762E1,1.846619248E-1,5.147700310E-1,-1.744112521E-1
1.220463762E1,-9.514331818E-2,5.452119112E-1,-1.250806600E-1
1.224436862E1,-1.429899186E-1,3.507493734E-1,-1.266697794E-1
1.228409862E1,9.569832683E-2,-3.556957841E-2,-3.072472513E-1
1.232382962E1,3.122656345E-1,-3.044519015E-2,-8.910278231E-2
1.236355962E1,3.369508684E-1,1.454661340E-1,3.213907480E-1
1.240328962E1,-3.977148980E-2,-4.540806115E-1,4.323049262E-2
1.244302062E1,7.865150273E-2,-3.044310212E-1,-8.912140131E-2
1.248275063E1,4.839763418E-2,-6.057770848E-1,-8.426254243E-2
1.252248062E1,5.518245324E-2,-8.952417374E-1,-1.471506357E-1
1.256221163E1,7.294789702E-2,-9.963949919E-1,-1.564941555E-1
1.260194162E1,8.673799783E-2,-1.004070163E0,-1.801448762E-1
1.264167162E1,2.852630019E-1,-1.107521892E0,3.268572688E-2
1.268140262E1,5.083575249E-1,-9.567617774E-1,2.687602043E-1
1.272113262E1,6.044809222E-1,-9.729700685E-1,5.006478429E-1
1.276086263E1,4.824532866E-1,-9.240998626E-1,5.010897517E-1
1.280059362E1,2.631588578E-1,-8.250423074E-1,4.786391854E-1
1.284032363E1,-6.360879540E-2,-7.506168485E-1,5.357559323E-1
1.288005462E1,-2.973854244E-1,-9.197721481E-1,3.772953451E-1
1.291978462E1,-6.525681019E-1,-8.253952861E-1,-1.003111899E-1
1.295951462E1,-4.462778568E-1,-1.240124106E0,-2.057283223E-1
1.299924562E1,-4.521280229E-1,-1.169354320E0,2.326761931E-1
1.303897562E1,-4.653087258E-1,-1.527287722E0,7.973705977E-2
1.307870562E1,-1.535165012E-1,-2.531479597E0,-1.681616157E-1
1.311843662E1,-1.642270386E-1,-2.136573553E0,8.384398371E-2
1.315816662E1,-2.331135571E-1,-1.332557559E0,9.414512515E-1
1.319789662E1,-2.849106789E-1,-1.248658538E0,1.396208644E0
1.323762762E1,-3.988876045E-1,-1.521980762E0,1.882409334E0
1.327735762E1,-3.940637410E-1,-1.335467219E0,2.014386892E0
1.331708762E1,-1.661811620E-1,-1.511179566E0,1.523170114E0
1.335681862E1,-1.253719032E-1,-1.194204450E0,8.512365818E-1
1.339654862E1,-2.418176830E-1,-1.395465732E-1,-6.243474409E-2
1.343627862E1,-1.930935979E-1,-4.683671594E-1,-8.402597308E-1
1.347600962E1,-3.903746307E-1,2.763668075E-2,-1.375273943E0
1.351573962E1,-7.491295934E-1,-2.266912013E-1,-2.231878042E0
1.355546962E1,-8.405111730E-2,1.282280982E-1,-1.216965079E0
1.359520075E1,-2.001210302E-1,-5.327100158E-1,-1.299160838E0
1.363493075E1,3.028417528E-1,-2.036682218E-1,-1.257396460E0
1.367466075E1,4.839140773E-1,-1.026836783E-1,-8.103649020E-1
1.371439175E1,4.630285800E-1,-3.208913207E-1,-8.112583756E-1
1.375412175E1,3.129875958E-1,-1.692275405E-1,1.456545591E-1
1.379385275E1,2.132105976E-1,-7.104002237E-1,8.819014430E-1
1.383358275E1,1.149087325E-1,-5.810973644E-1,4.223060012E-1
1.387331275E1,6.194946170E-2,-1.090015411E0,-1.215323329E0
1.391304375E1,-1.218734503E0,-2.631646097E-1,-1.099482775E0
1.395277375E1,4.887096584E-1,-1.407305002E0,-7.428185940E-1
1.399250375E1,3.903946280E-1,1.543643236E0,2.014553785E0
1.403223475E1,1.181691960E-1,-7.604212165E-1,1.189540982E0
1.407196475E1,-4.716675580E-1,-4.470053911E-1,2.435868263E0
1.411169475E1,-1.970981956E-1,1.334725142E0,2.998116255E0
1.415142575E1,4.657530189E-1,1.077302098E0,2.265071154E0
1.419115575E1,6.226577759E-1,2.847588658E-1,3.827999234E-1
1.423088575E1,3.964673281E-1,1.147970796E0,-1.077785850E0
1.427061675E1,-2.785608172E-1,2.283251524E0,-1.814970016E0
1.431034675E1,1.136121601E-1,1.742849946E0,-2.081433773E0
1.435007675E1,-4.578752518E-1,-2.449808642E-2,-3.066653490E0
1.438980775E1,-3.291002214E-1,-3.031385422E0,-1.307868481E0
1.442953775E1,-1.293896735E-1,-1.366064072E0,-1.329739332E0
1.446926775E1,2.765572667E-1,-9.280101657E-1,-6.810081005E-1
1.450899875E1,5.804132819E-1,-6.242287755E-1,-8.148735762E-1
1.454872875E1,6.258963346E-1,-9.293085337E-1,5.238747969E-2
