Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
178.6945947,51.92978783,4.455299813,-0.3985477388,3.034455663,149.8121095,4.79456354,3.291913956,2024-06-05 18:37:30.694595
179.694575,51.92977565,4.455334184,-0.5594289871,3.000828297,139.680159,4.794726694,3.291676315,2024-06-05 18:37:31.694575
180.6945565,51.92976083,4.455375921,-0.2127619609,3.08437086,129.7455435,4.804713228,3.277082213,2024-06-05 18:37:32.694557
181.6945381,51.92975252,4.45541169,0.1204537461,3.015136839,121.9546504,4.807889912,3.272419843,2024-06-05 18:37:33.694538
182.6945186,51.92976093,4.455462324,-0.1842571683,3.038763156,101.0213234,4.789260859,3.299623835,2024-06-05 18:37:34.694519
183.6944994,51.9297663,4.455490549,-0.4564441526,2.543683404,90.90245311,4.776086535,3.318664557,2024-06-05 18:37:35.694499
184.6944809,51.9297744,4.455523148,-0.9045845205,2.481567411,79.75916234,4.757658848,3.345029046,2024-06-05 18:37:36.694481
185.694461,51.92978547,4.455551305,-0.8566063074,2.435085613,69.11696637,4.757647166,3.345045661,2024-06-05 18:37:37.694461
186.6944419,51.92979918,4.455588193,-0.06195128523,2.620014328,62.56952505,4.75827524,3.344152176,2024-06-05 18:37:38.694442
187.6944226,51.9298174,4.455618747,-0.2148036212,2.667429843,56.93534896,4.753972206,3.350266452,2024-06-05 18:37:39.694423
188.694404,51.92983153,4.455655184,-1.058036477,2.757841271,58.19430949,4.748217371,3.358417608,2024-06-05 18:37:40.694404
189.6943849,51.92984097,4.455689269,-0.4200015618,2.758087474,61.24156276,4.751156683,3.354258071,2024-06-05 18:37:41.694385
190.6943657,51.92985619,4.455716087,-1.293547127,2.838262198,56.16789065,4.762930566,3.337518458,2024-06-05 18:37:42.694366
191.6943468,51.92987389,4.455750424,-1.403947989,3.095954957,53.48449628,4.762537765,3.33807895,2024-06-05 18:37:43.694347
192.6943281,51.92989923,4.455767736,-0.7636333834,3.00304366,42.90773968,4.771684165,3.324991318,2024-06-05 18:37:44.694328
193.6943092,51.92993074,4.455741794,-1.592342588,2.812543822,9.923326203,4.776920301,3.317464314,2024-06-05 18:37:45.694309
194.6942899,51.92994902,4.455704824,-1.623032131,2.673822002,344.4229798,4.784274309,3.306849917,2024-06-05 18:37:46.694290
195.6942706,51.92996844,4.455681242,-1.468423866,2.671212246,333.9022391,4.780648318,3.312089778,2024-06-05 18:37:47.694271
196.6942518,51.92999372,4.455652869,-0.4353978047,2.826141099,330.8934796,4.779139154,3.314267035,2024-06-05 18:37:48.694252
197.6942327,51.93001235,4.45562127,0.5528500164,2.883402228,323.7970302,4.795785483,3.290133528,2024-06-05 18:37:49.694233
198.6942133,51.93003545,4.455596148,-0.6855655853,2.938699572,326.205343,4.800657902,3.283020065,2024-06-05 18:37:50.694213
199.6941943,51.93006151,4.455579778,-0.7650750922,2.936902445,332.6696917,4.808641933,3.271314689,2024-06-05 18:37:51.694194
200.694176,51.93007432,4.455562636,-0.3479588963,2.67374401,333.4497333,4.815720018,3.260886037,2024-06-05 18:37:52.694176
201.6941562,51.93010111,4.455550433,-0.3497363189,2.833950906,339.8981286,4.811764074,3.266720608,2024-06-05 18:37:53.694156
202.6941378,51.93011914,4.45551858,0.004757796414,2.924313578,333.1603217,4.79596234,3.289875721,2024-06-05 18:37:54.694138
203.6941179,51.93013357,4.455504687,-0.1170236794,2.742284064,333.207303,4.785781222,3.304668687,2024-06-05 18:37:55.694118
204.6940995,51.93016158,4.45549087,-0.3044210598,2.861443624,338.2004982,4.783387017,3.308133262,2024-06-05 18:37:56.694099
205.6940807,51.93018192,4.455475873,0.8371417662,2.69573668,337.0377844,4.78632915,3.303875044,2024-06-05 18:37:57.694081
206.6940619,51.93020762,4.455443765,0.7082020938,2.944671317,329.8845771,4.790693564,3.29754336,2024-06-05 18:37:58.694062
207.694042,51.93023024,4.455422636,0.1521784263,2.95595387,328.9771639,4.80016229,3.283744665,2024-06-05 18:37:59.694042
208.6940237,51.93025084,4.455414564,-0.1845909441,2.655971955,333.5259174,4.790642309,3.297617821,2024-06-05 18:38:00.694024
209.6940042,51.93027459,4.455393869,0.9611129621,2.682876095,334.3940646,4.78326688,3.308306967,2024-06-05 18:38:01.694004
