"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.547469458E1,4.656756592E1,2.707895660E1,-3.337763596E1
1.551499158E1,4.649194336E1,2.721006012E1,-3.335430908E1
1.555528796E1,4.651202393E1,2.713626480E1,-3.333342361E1
1.559558496E1,4.660031128E1,2.719251633E1,-3.327061081E1
1.563588196E1,4.656967163E1,2.715724564E1,-3.324087143E1
1.567617896E1,4.668276978E1,2.716272736E1,-3.346100235E1
1.571647596E1,4.668130493E1,2.718949509E1,-3.349419022E1
1.575677296E1,4.654998779E1,2.717531967E1,-3.337059402E1
1.579706996E1,4.662805176E1,2.718493652E1,-3.344617462E1
1.583736696E1,4.655279541E1,2.711038971E1,-3.344162369E1
1.587766396E1,4.640203857E1,2.706675720E1,-3.323249817E1
1.591796096E1,4.654714966E1,2.703239059E1,-3.337205887E1
1.595825796E1,4.659036255E1,2.713778305E1,-3.337893295E1
1.599855496E1,4.653091431E1,2.730123901E1,-3.337158966E1
1.603885196E1,4.656588745E1,2.709634399E1,-3.331848145E1
1.607914896E1,4.649771118E1,2.719409943E1,-3.347074509E1
1.611944596E1,4.655126953E1,2.710925674E1,-3.343877792E1
1.615974296E1,4.657757568E1,2.722722244E1,-3.350518036E1
1.620003996E1,4.662142944E1,2.721281433E1,-3.353616714E1
1.624033696E1,4.642239380E1,2.724008560E1,-3.315988922E1
1.628063396E1,4.639065552E1,2.727021790E1,-3.330658722E1
1.632093096E1,4.654980469E1,2.716355896E1,-3.311643219E1
1.636122796E1,4.659756470E1,2.703432846E1,-3.330158615E1
1.640152496E1,4.654635620E1,2.698583603E1,-3.351693344E1
1.644182196E1,4.665533447E1,2.716329956E1,-3.340084076E1
1.648211896E1,4.667227173E1,2.710224533E1,-3.338071060E1
1.652241596E1,4.663348389E1,2.715006638E1,-3.355039597E1
1.656271379E1,4.668307495E1,2.718725204E1,-3.338180542E1
1.660301079E1,4.657415771E1,2.712838364E1,-3.333731079E1
1.664330779E1,4.650595093E1,2.710909653E1,-3.351573944E1
1.668360479E1,4.668716431E1,2.706080246E1,-3.317700958E1
1.672390179E1,4.656829834E1,2.720889282E1,-3.336795425E1
