Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
9.982209427,-0.1368665695,-0.08357906342,-0.7420866489,2024-06-05 18:49:20.982209
10.02272505,0.5335988998,0.4281332493,-0.1007478237,2024-06-05 18:49:21.022725
10.06319172,0.1588068008,-0.2462360859,0.01233649254,2024-06-05 18:49:21.063192
10.10365688,1.184200287,-0.005844116211,0.08730328083,2024-06-05 18:49:21.103657
10.14414125,2.253779411,1.37516284,0.3889106512,2024-06-05 18:49:21.144141
10.18462568,0.4377059937,0.8426537514,-0.18085742,2024-06-05 18:49:21.184626
10.22511104,-2.632380009,-0.9895887375,0.05098521709,2024-06-05 18:49:21.225111
10.26559901,-0.3097457886,0.6110668182,-0.1061531305,2024-06-05 18:49:21.265599
10.3060763,-0.1378407478,0.4709367752,0.5437145233,2024-06-05 18:49:21.306076
10.34665922,-0.6543908119,-1.370259762,0.3516506851,2024-06-05 18:49:21.346659
10.38707365,-0.6385989189,0.2481937408,0.458045274,2024-06-05 18:49:21.387074
10.42755094,-0.8750667572,0.2373538017,0.7371721268,2024-06-05 18:49:21.427551
10.46798823,-0.1106476784,0.1246366501,0.4046914577,2024-06-05 18:49:21.467988
10.50848151,-1.050572872,-0.3666234016,0.646823287,2024-06-05 18:49:21.508482
10.54899104,-1.51072073,-0.1558465958,0.6165620685,2024-06-05 18:49:21.548991
10.58953198,-2.209368229,-0.3385267258,0.08157405257,2024-06-05 18:49:21.589532
10.62999063,-1.458422184,-0.252907753,-0.06240099669,2024-06-05 18:49:21.629991
10.67042844,-2.001404762,-0.3194665909,0.2194075435,2024-06-05 18:49:21.670428
10.71091375,-0.3427410126,-0.1024923325,-0.08483824134,2024-06-05 18:49:21.710914
10.7513963,-0.8910527229,0.134829998,-0.2382218242,2024-06-05 18:49:21.751396
10.79187531,-0.8730697632,-0.5511646271,1.162368298,2024-06-05 18:49:21.791875
10.83237943,1.578450203,-0.4524846077,-0.3671169281,2024-06-05 18:49:21.832379
10.87286042,1.436873913,-1.488312721,0.05495001376,2024-06-05 18:49:21.872860
10.913365,1.02157259,-2.291545391,-0.02637068368,2024-06-05 18:49:21.913365
10.95385031,-0.1908974648,-0.9516434669,-0.2230226398,2024-06-05 18:49:21.953850
10.99432703,-0.5746946335,-0.1169390678,0.4976577163,2024-06-05 18:49:21.994327
11.03479912,0.9779210091,-0.247253418,0.1755895913,2024-06-05 18:49:22.034799
11.07527922,1.614161015,0.4207501411,-0.4830624461,2024-06-05 18:49:22.075279
11.11576234,0.5135507584,-0.1691236496,-0.0857064724,2024-06-05 18:49:22.115762
11.15627453,-1.745620728,-2.059261799,-0.5686141253,2024-06-05 18:49:22.156275
11.19679479,-1.34172678,-0.6070895195,-0.7884358168,2024-06-05 18:49:22.196795
11.23722287,0.877661705,1.647380352,-0.08527815342,2024-06-05 18:49:22.237223
11.2777024,-0.5633096695,0.4996800423,-0.0940387547,2024-06-05 18:49:22.277702
11.31816583,-1.135083199,-1.056626797,-0.9088836908,2024-06-05 18:49:22.318166
11.35864943,-0.7744550705,-0.4974269867,-1.098905921,2024-06-05 18:49:22.358649
11.39914057,-0.6747465134,-0.2437806129,-0.8816194534,2024-06-05 18:49:22.399141
11.43962,0.1404695511,0.09794616699,-0.6003308296,2024-06-05 18:49:22.439620
11.48010771,0.7032585144,0.2088286877,-0.328438431,2024-06-05 18:49:22.480108
11.52059172,-1.0129776,-0.8560416698,-0.5611516833,2024-06-05 18:49:22.520592
11.56107844,2.048782825,-1.268913031,-1.91873455,2024-06-05 18:49:22.561078
11.60156667,1.065158844,-0.3047406673,0.2639083266,2024-06-05 18:49:22.601567
11.64205781,1.753160954,-0.7333877087,-0.4775656462,2024-06-05 18:49:22.642058
11.68254224,2.516691208,0.5324385166,0.2858690619,2024-06-05 18:49:22.682542
11.72302958,2.861691475,-0.02324533463,0.1651402116,2024-06-05 18:49:22.723030
11.76349177,3.169028282,-0.1271731853,0.1905723214,2024-06-05 18:49:22.763492
11.8039976,1.281505585,0.2239632607,0.2844254971,2024-06-05 18:49:22.803998
11.8444837,1.069144249,-0.6009495258,0.3169954419,2024-06-05 18:49:22.844484
11.88497063,1.974460602,0.3409535885,0.1329295039,2024-06-05 18:49:22.884971
11.92545406,1.515332222,1.19506216,0.1260998845,2024-06-05 18:49:22.925454
11.96592839,-1.074762344,0.4929220676,0.03301769495,2024-06-05 18:49:22.965928
