"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.348988708E0,-3.043171692E0,-1.212673233E1,-1.701511688E0
8.389283708E0,-2.219434662E0,-8.569379883E0,-2.833607483E0
8.429579708E0,1.086291046E0,-8.461304626E0,4.875810699E0
8.469874708E0,2.493215332E0,-9.627828827E0,8.788224792E-1
8.510170708E0,2.603086853E-1,-9.730215912E0,-5.084925842E-1
8.550466708E0,-4.263134766E-1,-8.540789337E0,-3.975732422E-1
8.590762083E0,4.511618042E-1,-8.348439331E0,-3.396437073E-1
8.631058083E0,-1.151705017E0,-1.034603531E1,1.051712952E0
8.671353083E0,-2.633473663E0,-1.256277557E1,2.414029999E0
8.711649083E0,-2.217039642E0,-1.161270126E1,5.284011841E-1
8.751945083E0,-1.782044220E0,-1.222043747E1,3.056493988E0
8.792240083E0,-2.243384857E0,-1.382285522E1,6.411167908E-1
8.832536083E0,-2.799179077E-2,-8.896150360E0,-4.423301697E-1
8.872831083E0,3.328029327E0,-1.544578033E1,-3.555556183E0
8.913127083E0,4.840035095E0,-1.232417175E1,-1.508562927E0
8.953423083E0,4.360282745E0,-9.969268799E0,4.562512207E-1
8.993718083E0,3.321592712E-1,-8.578959961E0,2.651136932E0
9.034014083E0,6.978488159E-1,-5.745651855E0,-1.066382446E0
9.074309083E0,-4.840933228E-1,-7.370971985E0,-1.173709259E0
9.114605083E0,1.378333740E0,-5.417085114E0,-1.006057892E0
9.154901083E0,1.800455933E0,-3.983216858E0,-6.004014587E-1
9.195196083E0,1.064137115E0,-5.093308411E0,1.866019592E0
9.235492083E0,1.584305420E0,-1.661514862E1,1.825753326E1
9.275787083E0,3.171305237E0,-1.262130386E1,1.442086166E1
9.316083083E0,6.523135071E0,-4.833748169E0,5.662424927E0
9.356379083E0,6.480174408E0,-1.017823425E1,-5.949378204E0
9.396674083E0,-1.054257660E0,-1.527588364E1,2.843936005E0
9.436970083E0,-8.011340332E-1,-7.935448151E0,-3.985911255E0
9.477265083E0,-1.898352356E0,-1.013931519E1,-2.472408600E0
9.517561083E0,-2.388732605E0,-9.483079834E0,-2.630479889E0
9.557857083E0,5.195695496E0,-7.347919922E0,1.007794281E1
9.598151708E0,-9.895921326E-1,-1.062969543E1,-3.852987671E-1
9.638447708E0,1.451232147E0,-7.784262543E0,-1.452729034E0
9.678742708E0,1.947899323E0,-8.155789948E0,-9.153465271E-1
9.719038708E0,9.328601074E-1,-8.644224243E0,-4.417314148E-1
9.759334708E0,8.223898315E-1,-9.851613464E0,1.186283112E0
9.799629708E0,-1.620979156E0,-1.284014877E1,2.684517517E0
9.839925708E0,-2.391876068E0,-1.170715485E1,1.183588715E0
9.880220708E0,-1.377435608E0,-1.202479431E1,-2.865042114E-1
9.920516708E0,-2.402503967E0,-1.285661453E1,2.623145142E0
