"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.042421171E1,2.044747829E0,1.078297377E0,9.234222770E-1
1.046450771E1,-2.042096853E-1,1.963086724E0,3.302715719E-1
1.050480271E1,-1.372604251E0,2.011353374E-1,-1.986902237E0
1.054509871E1,7.875957489E-1,-1.057442307E0,1.406193525E-1
1.058539371E1,-9.645554423E-1,2.723948479E0,-2.492501140E-1
1.062568971E1,-2.864266157E0,-1.176710203E-1,-3.214469180E-2
1.066598571E1,-1.075129271E0,-1.568231463E0,1.833870560E-1
1.070628071E1,-1.722121000E0,-8.437697291E-1,4.847761989E-1
1.074657671E1,-1.403140306E0,9.201689959E-1,3.680093884E-1
1.078687171E1,-1.109025598E0,9.474256039E-1,2.796752453E-1
1.082716771E1,-1.174826980E0,8.895486593E-1,-2.692090161E-2
1.086746271E1,-9.794585109E-1,7.551715970E-1,-4.378059134E-2
1.090775871E1,-1.873377085E0,4.535555840E-1,-3.896205425E-1
1.094805471E1,-1.606602073E0,4.479418993E-1,-8.154757023E-1
1.098834971E1,-3.950712681E-1,6.259810328E-1,-3.679160476E-1
1.102864571E1,-3.819213808E-1,2.150643319E-1,3.377173841E-2
1.106894071E1,1.216586947E0,6.201617718E-1,-5.063128471E-2
1.110923671E1,3.259565353E0,-1.149455667E0,8.379975706E-2
1.114953271E1,6.575511932E0,6.498482704E0,-1.213904098E-2
1.118982771E1,1.919918180E0,-1.760841966E0,5.155943036E-1
1.123012371E1,1.511028409E0,-1.745870709E0,-3.734865785E-1
1.127041871E1,2.903054714E0,1.172809601E0,-6.520462781E-2
1.131071471E1,1.484220862E0,1.258338809E0,-6.761134416E-2
1.135101071E1,7.683386803E-1,6.668373942E-1,2.579249442E-1
1.139130571E1,-8.253680915E-2,-1.572686911E0,1.222063541E0
1.143160171E1,-7.397345901E-1,-2.994441032E0,7.024307847E-1
1.147189671E1,-1.096853375E0,-1.865043163E0,1.688755862E-2
1.151219271E1,7.469968498E-2,-2.978028774E0,1.438817382E-1
1.155248871E1,9.255674481E-2,1.061193109E0,8.813115954E-1
1.159278408E1,7.914772034E-1,6.520761847E-1,8.458936810E-1
1.163308008E1,-9.504740834E-1,1.162218094E0,-1.296058297E0
1.167337508E1,4.722491801E-1,-1.403669715E0,1.590995640E-1
1.171367108E1,-1.538310409E0,2.687939107E-1,-3.405337036E-2
1.175396708E1,-2.103925228E0,-6.221442819E-1,1.160639450E-1
1.179426208E1,-7.853034139E-1,-1.839297891E0,2.068343312E-1
1.183455808E1,-1.753958821E0,-7.221990228E-1,9.386417270E-1
1.187485308E1,-1.312156916E0,9.325410128E-1,4.746204913E-1
1.191514908E1,-1.293509483E0,9.366111159E-1,-5.915100500E-2
1.195544508E1,-1.082793474E0,1.485308051E0,5.530101061E-2
1.199574008E1,-9.545329809E-1,1.227927566E0,-1.332878172E-1
1.203603608E1,-1.954862118E0,-2.748490274E-1,-4.424408674E-1
1.207633208E1,-1.676678896E0,8.670317382E-2,-6.066540480E-1
1.211662708E1,-1.687185168E-1,9.230934978E-1,-3.821671605E-1
1.215692308E1,-2.576196194E-1,2.375568300E-1,2.528188527E-1
1.219721808E1,1.087222576E0,-1.196454763E-1,1.634218842E-1
1.223751408E1,3.140865803E0,-1.152552962E0,1.248664856E-1
1.227781008E1,5.816728115E0,2.770366192E0,3.855583817E-2
1.231810508E1,1.253977776E0,5.482749343E-1,5.798441768E-1
1.235840108E1,1.567992091E0,-9.185692668E-1,-2.583999038E-1
1.239869608E1,2.250132322E0,7.062070966E-1,-3.718231618E-1
1.243899208E1,1.308439970E0,1.411246657E0,-4.492247701E-1
1.247928808E1,3.784105778E-1,1.822668314E-1,-9.810090996E-3
1.251958308E1,2.247200608E-1,-1.338089705E0,5.454273224E-1
1.255987908E1,-2.979047298E-1,-1.329410195E0,3.915463686E-1
1.260017462E1,-9.838402867E-1,-1.199095726E0,1.618908346E-1
1.264047063E1,-1.479668617E0,-8.961035013E-1,5.799874067E-1
1.268076662E1,1.423887134E0,-3.042899132E0,7.538817525E-1
1.272106162E1,1.930009961E0,1.765886664E0,6.286324859E-1
1.276135763E1,-1.188426495E0,1.467544436E0,-6.190451980E-1
1.280165362E1,-7.320535779E-1,-1.818448067E0,-5.040349960E-1
1.284194862E1,-7.876912951E-1,1.295686126E0,-5.688917637E-1
1.288224463E1,-2.112609863E0,8.474906683E-1,-4.792524129E-2
1.292253962E1,-2.079427242E0,-9.200084805E-1,3.804644644E-1
1.296283562E1,-6.862527728E-1,3.238354027E-1,1.494543999E-1
1.300313163E1,-2.263817549E0,-1.245093569E-1,6.455895901E-1
1.304342662E1,-8.241547346E-1,8.524317741E-1,5.543337464E-1
1.308372262E1,-1.546241045E0,1.006532073E0,1.011558324E-1
1.312401762E1,-1.276820183E0,1.405563056E-1,-6.373137236E-2
1.316431362E1,-1.579350471E0,1.271123648E0,-2.599421740E-1
1.320460962E1,-1.620252132E0,3.639448881E-1,-7.061023116E-1
1.324490462E1,-8.283423185E-1,7.037950158E-1,-5.725898147E-1
1.328520062E1,-2.226579934E-1,4.886630177E-1,1.615786925E-2
1.332549563E1,3.773794323E-2,-2.664824724E-1,5.545280501E-2
1.336579162E1,2.000406504E0,2.935732603E-1,4.382902086E-1
1.340608762E1,5.860358715E0,3.160444021E0,2.238181084E-1
1.344638263E1,2.757261276E0,5.428661704E-1,6.939947009E-1
1.348667862E1,1.489093900E0,-1.295900106E0,1.842248887E-1
1.352697462E1,1.600427032E0,-1.381833076E0,-3.750301600E-1
1.356726963E1,3.527957678E0,3.588495255E0,-8.544646502E-1
1.360756512E1,1.523180485E0,1.076883674E0,-3.655104041E-1
1.364786112E1,-1.499395370E-1,-1.166326761E0,-4.811871797E-3
1.368815613E1,-5.601890013E-2,-1.663772464E0,6.039329767E-1
1.372845212E1,-4.613613486E-1,-1.973086476E0,4.182781279E-1
1.376874712E1,-9.990567565E-1,-1.465266228E0,2.821610272E-1
1.380904313E1,-2.131783009E0,-1.849796891E0,7.687070370E-1
1.384933912E1,1.572913408E0,1.899791956E-1,9.484668970E-1
1.388963412E1,3.487890363E-1,9.859687686E-1,4.167731702E-1
1.392993013E1,-1.478374958E0,1.186941266E0,-1.624346972E0
1.397022512E1,1.294004798E0,-3.974581957E-1,-1.960561424E-1
