"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.062568971E1,-6.869534066E-1,6.902877814E-1,-5.911853113E0
1.066598571E1,-2.619876548E0,-2.507923418E0,-3.394472408E0
1.070628071E1,-2.223831037E0,1.354683507E0,-4.159658344E0
1.074657671E1,3.585937438E0,6.656265646E-1,6.352288785E0
1.078687171E1,-5.960456485E-1,-3.560995263E-1,-6.321442384E-1
1.082716771E1,9.742449456E-1,1.465886439E0,7.107197070E-1
1.086746271E1,-6.753608631E-1,2.055424941E0,7.463573170E-1
1.090775871E1,1.067648953E0,1.332354160E0,2.327894226E-1
1.094805471E1,-2.405765252E-1,-1.296590835E0,3.238976233E0
1.098834971E1,-3.046824448E0,-3.533520951E0,4.730522009E0
1.102864571E1,-2.770283014E0,-3.525807889E0,3.338936431E0
1.106894071E1,-2.478300254E0,-3.238874491E0,6.807455932E0
1.110923671E1,-3.183440548E0,-4.289330876E0,3.267053393E0
1.114953271E1,-2.676094018E0,4.697840166E-1,-1.045079066E-1
1.118982771E1,1.385766136E0,-4.248279330E0,-4.114759914E0
1.123012371E1,2.929862593E0,-2.435405665E0,-2.403014429E0
1.127041871E1,3.923516786E-1,-2.222784532E0,3.695810421E0
1.131071471E1,-7.097781591E-1,2.112798990E0,-4.645520742E0
1.135101071E1,-1.543357223E0,3.233502070E0,-5.626183884E0
1.139130571E1,-2.784028941E0,1.260061525E0,-6.303973242E0
1.143160171E1,5.180765361E-1,4.464783599E0,-6.412891082E0
1.147189671E1,2.202780915E0,5.128192899E0,-3.331855161E0
1.151219271E1,2.690665864E0,-4.735335436E0,5.815802071E0
1.155248871E1,-1.346433524E0,-8.489816235E0,1.247277289E1
1.159278408E1,1.205543036E0,8.979148078E-1,5.745642500E0
1.163308008E1,3.720381298E0,3.277202990E0,-2.128131559E0
1.167337508E1,3.416527521E0,-8.515948026E0,-4.778858601E0
1.171367108E1,-3.626194641E-2,4.516958889E0,-8.302205397E0
1.175396708E1,-1.307535507E0,-8.635548145E-1,-5.468533595E0
1.179426208E1,-2.801927853E0,-1.445279097E0,-4.219642591E0
1.183455808E1,-2.009067776E0,1.015878875E0,-3.508532290E0
1.187485308E1,5.391889461E0,8.458044219E-1,6.445090529E0
1.191514908E1,1.166196391E0,5.535839725E-1,-2.048413764E-1
1.195544508E1,-1.989225981E0,7.299517840E-1,1.395252074E0
1.199574008E1,-8.690022998E-1,1.921711398E0,2.981261738E-1
1.203603608E1,1.085582802E0,1.401647174E0,2.878598884E-2
1.207633208E1,-2.253204086E-1,-1.352140553E0,3.064288327E0
1.211662708E1,-2.177073777E0,-2.051097416E0,5.503219278E0
1.215692308E1,-3.914444246E0,-3.239582589E0,2.420125429E0
1.219721808E1,-3.670077410E0,-3.966713676E0,4.527395292E0
1.223751408E1,-1.407887615E0,-3.067737014E0,1.763827951E0
1.227781008E1,3.112171468E0,-2.346371866E0,5.440361710E0
1.231810508E1,1.182853939E0,-2.430815016E0,-5.174770650E0
1.235840108E1,4.594643826E0,-3.375967725E0,-2.512856714E0
1.239869608E1,1.265906109E-1,6.947626555E-1,1.897884579E0
1.243899208E1,-4.035773094E-1,2.375962286E0,-3.774883780E0
1.247928808E1,-8.657234006E-1,3.130942492E0,-5.783326051E0
1.251958308E1,-4.770139526E-1,1.404172586E0,-5.056105501E0
1.255987908E1,4.715820354E-1,3.903076674E0,-4.919751356E0
1.260017462E1,5.804554367E-1,4.592144727E0,-3.646058510E0
1.264047063E1,5.282354155E-1,8.499103367E-1,-9.340196103E-1
1.268076662E1,-3.222059946E-1,-1.010126618E1,1.703400222E1
1.272106162E1,1.380455549E0,-3.013004737E0,1.150327647E1
1.276135763E1,7.037768401E0,4.259101356E0,-7.668652564E-1
1.280165362E1,5.368821611E0,-4.640810518E0,-8.238736210E0
1.284194862E1,-1.782344036E0,1.242754936E0,-5.534825233E0
1.288224463E1,-1.768327237E0,-1.364962327E-1,-6.420018253E0
1.292253962E1,-2.946369867E0,-2.602699183E0,-4.566363183E0
1.296283562E1,-3.020558170E0,1.240823600E0,-1.617102891E0
1.300313163E1,6.785427716E-1,4.109768146E-1,-1.128000405E0
1.304342662E1,-5.432699957E-1,-6.412220407E-1,-6.983212709E-2
1.308372262E1,1.426104176E0,1.929834934E0,-7.389219975E-1
1.312401762E1,1.053438904E0,5.347120839E-1,1.600367721E0
1.316431362E1,-1.845471161E-1,1.563970558E0,1.376073353E0
1.320460962E1,7.757805792E-1,2.676656520E-1,1.781256161E0
