Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
80.51822472,52.35822253,4.913302881,2.351316255,0.8765981681,127.11875,4.871515965,3.17692764,2024-06-04 18:08:23.518225
81.512128,52.35819775,4.913328239,2.808168686,1.174411409,138.3991151,4.853360465,3.204595017,2024-06-04 18:08:24.512128
82.51061833,52.35817862,4.91334217,2.495395555,1.252011955,143.690701,4.836132507,3.230535467,2024-06-04 18:08:25.510618
83.50989377,52.35816339,4.91335931,3.314096496,1.56400625,145.2826768,4.834329962,3.233232261,2024-06-04 18:08:26.509894
84.50868583,52.35815119,4.913365087,2.465071911,1.345393119,157.1758387,4.84587057,3.215909739,2024-06-04 18:08:27.508686
85.50870323,52.35814251,4.913394087,2.478179237,1.184786289,150.4102135,4.84691098,3.214341455,2024-06-04 18:08:28.508703
86.51031852,52.35813107,4.913416951,2.682567042,1.326174427,146.9647533,4.882749633,3.159634956,2024-06-04 18:08:29.510319
87.5130477,52.35811048,4.913450776,3.226229386,1.709343095,148.0382029,4.870668848,3.178226236,2024-06-04 18:08:30.513048
88.51309621,52.35810157,4.91345824,3.153461869,1.055106783,151.9353319,4.846261226,3.215321004,2024-06-04 18:08:31.513096
89.51482296,52.3580917,4.913496661,2.571223953,1.305331674,147.021756,4.843844484,3.218960647,2024-06-04 18:08:32.514823
90.51226997,52.35808176,4.913523144,2.977070451,1.243998101,144.6529644,4.835530778,3.231436079,2024-06-04 18:08:33.512270
91.51381874,52.35806899,4.913548793,2.917011097,1.416531239,144.8438988,4.832311843,3.236247716,2024-06-04 18:08:34.513819
92.51996684,52.35806135,4.913547868,2.977464765,0.9984428378,150.7555814,4.812341441,3.265870004,2024-06-04 18:08:35.519967
93.51488888,52.35804484,4.913554088,3.177159025,1.259531882,155.3688057,4.806488809,3.274477419,2024-06-04 18:08:36.514889
94.51574183,52.35803012,4.913562856,3.759821979,1.290132864,158.5562038,4.785778007,3.304673342,2024-06-04 18:08:37.515742
95.51495051,52.35802338,4.913585537,3.021990146,1.179649071,149.0424886,4.783131334,3.308502936,2024-06-04 18:08:38.514951
96.51434338,52.35801596,4.913592774,3.524091172,1.128217,150.1354225,4.792535069,3.294866408,2024-06-04 18:08:39.514343
97.51585853,52.35800476,4.913598459,3.347025255,1.102055704,152.6560868,4.778627948,3.315004067,2024-06-04 18:08:40.515859
98.51518047,52.35798701,4.913608207,4.07980795,1.354769049,152.9037504,4.768332768,3.329795736,2024-06-04 18:08:41.515180
99.51584601,52.35797476,4.913614008,3.771027305,1.384348101,156.6592933,4.768377318,3.329731938,2024-06-04 18:08:42.515846
100.519285,52.35796961,4.913613417,2.705109412,1.054570463,158.5462115,4.775026029,3.320190274,2024-06-04 18:08:43.519285
101.5093085,52.3579618,4.913612848,3.040868904,0.9744294705,161.4804371,4.792281708,3.295234903,2024-06-04 18:08:44.509309
102.508938,52.35795341,4.913629181,2.76209879,1.157462896,155.9028905,4.784894007,3.305953172,2024-06-04 18:08:45.508938
103.509316,52.35793867,4.913634341,3.656298509,1.383633679,157.4577215,4.782625866,3.309233576,2024-06-04 18:08:46.509316
104.5117835,52.35792075,4.913660465,3.672985222,1.850763505,154.4762404,4.794895561,3.291430326,2024-06-04 18:08:47.511784
105.5102218,52.35791575,4.913653136,3.570651429,1.118689252,160.840649,4.789496894,3.299281214,2024-06-04 18:08:48.510222
106.5103918,52.35790604,4.913657394,2.630894313,0.9815257343,163.0683933,4.813653255,3.263936178,2024-06-04 18:08:49.510392
107.5147275,52.35789583,4.913660841,2.651446294,0.9672423203,165.4761669,4.83378646,3.234044757,2024-06-04 18:08:50.514728
108.5096179,52.35788297,4.913683438,2.759913976,1.051434799,156.6795958,4.828089999,3.242542828,2024-06-04 18:08:51.509618
109.508023,52.35787341,4.91369176,2.618845626,1.106585325,157.7270257,4.856933958,3.199176387,2024-06-04 18:08:52.508023
110.508697,52.35785826,4.913704246,2.974731483,1.332562491,156.4566143,5.076993203,3.141663932,2024-06-04 18:08:53.508697
111.5078499,52.35785283,4.913710316,2.012866482,1.150710807,153.1414302,5.256243085,3.106356757,2024-06-04 18:08:54.507850
