"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.281359346E1,-1.695823517E0,-1.175385773E1,1.536554718E0
1.285333646E1,-3.201542358E0,-9.921518097E0,6.927593994E-1
1.289307846E1,-2.016157379E0,-9.101672974E0,4.281097412E-1
1.293282046E1,-1.407073975E0,-9.161997528E0,-4.466711426E-1
1.297256246E1,-1.387015686E0,-9.638905792E0,1.062939606E0
1.301230446E1,-8.294252014E-1,-1.277698013E1,3.155587921E0
1.305204646E1,-4.767585754E0,-5.078040161E0,-3.409759369E0
1.309178846E1,-6.158792725E0,-4.737797699E0,-3.313359833E0
1.313153046E1,-8.248297577E0,-7.427853699E0,2.652484131E0
1.317127246E1,-4.048181763E0,-1.002255798E1,9.505233765E-2
1.321101446E1,3.927832031E-1,-1.314446594E1,5.749543762E-1
1.325075646E1,2.584525452E0,-1.096544724E1,3.182382202E-1
1.329049846E1,2.160906372E0,-1.034992722E1,2.698887634E-1
1.333023996E1,1.726060638E0,-1.146480881E1,2.672542419E0
1.336998296E1,3.390449524E-1,-9.485624542E0,8.647517395E-1
1.340972496E1,-1.005309448E0,-1.023451721E1,-3.495081940E0
1.344946696E1,-1.800455933E0,-1.020832169E1,-4.604125671E0
1.348920896E1,-3.309916992E0,-9.572593689E0,-2.488425293E0
1.352895096E1,-4.648732910E0,-9.202413483E0,2.572250977E0
1.356869296E1,-2.778372345E0,-1.021131546E1,1.043180695E0
1.360843496E1,-2.993774414E-2,-9.572893066E0,-1.187779999E0
1.364817696E1,-8.247848511E-2,-9.974956970E0,-1.334325256E0
1.368791896E1,-1.734892273E-1,-9.485325165E0,-2.309996338E0
1.372766096E1,-1.617536316E0,-9.473350067E0,-1.905836792E0
1.376740296E1,-3.151696014E0,-9.739197235E0,2.633024597E-1
1.380714496E1,-2.980302429E0,-9.492659912E0,-2.468367004E-1
1.384688696E1,-6.233038330E-1,-1.014679962E1,-4.764591980E-1
1.388662896E1,4.182302856E-1,-9.915979614E0,-5.230123901E-1
1.392637096E1,-5.896238708E-1,-1.047791107E1,1.069376221E0
