"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.378495304E1,6.812985539E-1,-3.877533674E-1,1.174558759E0
1.382468804E1,4.428357482E-1,-7.552318275E-2,1.196380854E0
1.386442304E1,3.619477153E-1,-2.229973227E-1,1.254613996E0
1.390415804E1,2.259002477E-1,-9.207936525E-1,1.056442618E0
1.394389304E1,-1.731601506E-1,-6.210068464E-1,7.769740820E-1
1.398362792E1,-1.056174874E0,1.959009171E-1,9.285786152E-1
1.402336292E1,-1.360176563E0,1.327021047E-3,7.359539866E-1
1.406309792E1,-1.313989401E0,-3.782904446E-1,3.918004036E-1
1.410283292E1,-1.193872690E0,-5.851600170E-1,-7.161601633E-2
1.414256892E1,-9.211739302E-1,-4.517181516E-1,-6.364774108E-1
1.418230392E1,-7.331202030E-1,-1.297029555E-1,-9.468601942E-1
1.422203892E1,-8.075824976E-1,3.886705637E-1,-1.300571561E0
1.426177392E1,-3.361936808E-1,5.462377667E-1,-1.210175753E0
1.430150892E1,-3.240453601E-1,5.499486923E-1,-1.450863004E0
1.434124392E1,-1.556500643E-1,5.388496518E-1,-1.299048424E0
1.438097892E1,-2.690591514E-1,4.348578453E-1,-1.145641446E0
1.442071392E1,-6.298719347E-2,2.453788221E-1,-1.102630377E0
1.446044992E1,-1.840245873E-1,4.131523073E-1,-1.444053173E0
1.450018492E1,3.888780773E-1,-8.959384635E-3,-1.106789827E0
1.453991992E1,3.363933787E-2,-2.194619924E-1,-1.351387262E0
1.457965492E1,4.870755076E-1,-1.774247587E-1,-7.243330479E-1
1.461938992E1,4.898934811E-2,-3.621529341E-1,-6.535886526E-1
1.465912492E1,4.067053795E-1,-4.628422558E-1,-1.573442966E-1
1.469885992E1,4.654592872E-1,-4.358976781E-1,-1.870609075E-2
1.473859492E1,3.189735711E-1,-3.302830458E-1,7.153292745E-2
1.477832992E1,2.559993789E-2,4.134231806E-1,2.709796429E-1
1.481806592E1,-6.370012760E-1,9.120556712E-1,2.938670814E-1
1.485780092E1,-5.345253944E-1,6.683748364E-1,6.853035688E-1
1.489753592E1,-4.194186926E-1,1.685836166E-2,9.346443415E-1
1.493727092E1,-3.296861351E-1,2.322054058E-1,1.135388017E0
1.497700579E1,-2.470658869E-1,5.217112601E-2,6.705612540E-1
1.501674079E1,-1.170278061E-2,-2.750540376E-1,8.508103490E-1
1.505647579E1,1.078981906E-1,1.340228021E-1,1.102669001E0
1.509621079E1,2.799961567E-1,3.958055675E-1,1.031296253E0
1.513594679E1,7.074407339E-1,5.008650944E-2,9.975558519E-1
1.517568179E1,7.296805978E-1,1.286570132E-1,1.002326846E0
1.521541679E1,8.117549419E-1,1.933878064E-1,9.645038247E-1
1.525515179E1,9.946063161E-1,-1.115318388E-1,1.183690786E0
1.529488679E1,1.061814547E0,-3.194099963E-1,9.264446497E-1
1.533462179E1,6.374325156E-1,-4.284831583E-1,7.638804317E-1
1.537435679E1,2.087124735E-1,1.434950233E-1,5.532425642E-1
