"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.116114626E2,6.709334975E-1,5.548688981E-1,-3.041225300E-1
1.116511966E2,-5.452820957E-2,-1.288550913E-1,-4.862268256E-1
1.116909306E2,4.451175374E-1,-2.165881768E-1,-7.888683289E-1
1.117306656E2,-5.184901536E-2,-5.962999293E-1,-6.398005825E-1
1.117703996E2,-8.944462395E-1,-1.289703400E0,-6.564687286E-1
1.118101336E2,-1.075603505E0,-3.621794611E-2,-4.664120004E-1
1.118498686E2,1.570043476E0,-1.623268926E0,-1.228580700E0
1.118896026E2,-2.934454411E-1,7.230482689E-1,-4.685497425E-1
1.119293376E2,1.664570734E0,-4.401333708E-1,-1.458027343E-1
1.119690716E2,6.201574463E-1,2.996592772E-1,-1.919446479E-1
1.120088056E2,-1.418745017E-1,-2.474576747E-1,-6.695956546E-1
1.120485406E2,9.441159976E-1,3.242266461E-1,-2.299692374E-1
1.120882750E2,-2.461698840E0,-5.933216500E-1,-7.964732176E-1
1.121280090E2,4.137062949E-1,-2.544877821E-1,-2.898833904E-1
1.121677440E2,9.092929047E-1,-4.674059540E-1,-8.672210187E-1
1.122074780E2,-2.194023247E0,1.314632419E-1,-3.256992674E-1
1.122472120E2,-2.764721435E-1,-2.256369184E0,1.531344483E-1
1.122869470E2,-2.040780004E0,-2.427106420E0,-1.384505476E0
1.123266810E2,1.556464487E-1,-2.999984157E-1,-5.225299948E-1
1.123664160E2,2.984541076E0,1.168499098E0,1.822692601E-1
1.124061500E2,1.634282157E0,4.319934618E-1,-4.024656075E-1
1.124458840E2,1.361822957E0,1.704673862E-1,-9.490716590E-1
1.124856190E2,-1.340270121E0,1.533479083E-1,-4.731983520E-1
1.125253530E2,4.028261468E0,1.785219258E-1,-3.803865212E-1
1.125650870E2,1.032881994E0,3.918322412E0,4.558904475E-1
1.126048220E2,3.616346760E0,-1.144113869E0,-4.271338409E-1
1.126445560E2,2.258972365E-1,-8.292223030E-1,3.880237158E-1
1.126842910E2,-6.624632210E-1,4.989344332E-1,1.163116370E0
1.127240250E2,1.134549286E0,1.207543588E-1,4.186173713E-1
1.127637590E2,8.765502512E-2,-1.002585230E0,1.372294736E-1
1.128034940E2,-3.917947898E0,-2.746158864E0,3.873586681E-1
1.128432280E2,-1.754890920E0,-6.949754941E-1,1.111789584E-1
1.128829620E2,-1.085744331E0,4.217544025E-1,-5.039698360E-1
1.129226970E2,-1.727203184E0,2.825403839E-1,-4.815823822E-1
1.129624310E2,-7.986957443E-1,6.357724357E-1,1.229142471E-1
1.130021660E2,-1.559057727E0,-6.616235608E-1,-3.823946013E-1
1.130419000E2,2.047451677E0,1.025963568E0,5.377630149E-1
1.130816345E2,-2.116343572E0,4.383464617E-1,-8.579620989E-1
1.131213695E2,-1.977865133E0,-1.449958624E0,-1.767996431E0
1.131611035E2,5.045913219E-1,2.445305586E-3,-1.201442164E0
1.132008375E2,-4.748874664E-2,-1.355273491E-1,-1.229753798E0
1.132405725E2,-1.755339401E0,6.042524350E-1,-8.225792813E-1
1.132803065E2,-8.298555565E-1,1.079752105E0,-7.890550013E-1
1.133200415E2,-7.956604546E-1,-4.924700439E-1,-2.698215204E-1
1.133597755E2,1.332010344E0,-2.367976159E-1,-6.640315904E-1
1.133995095E2,-2.115008068E0,-9.365830296E-1,-1.244570935E0
1.134392445E2,-3.700827332E0,-6.065802115E-1,1.943339664E-1
1.134789785E2,-3.804637045E-1,-1.611118997E0,-9.489533991E-1
1.135187135E2,-1.312214595E0,-2.813142228E0,-6.659200948E-1
1.135584475E2,5.576074415E-1,-1.445144026E0,-4.435177392E-1
