Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
31.53700188,1.085601211,2.507086754,-4.49136591,2024-06-04 14:52:41.537002
31.57750714,2.513705969,5.412615299,-4.261769772,2024-06-04 14:52:41.577507
31.61800261,3.631998062,5.440585613,-1.99485302,2024-06-04 14:52:41.618003
31.65848901,3.088709593,3.842832565,-0.7709121704,2024-06-04 14:52:41.658489
31.6989762,2.32650733,0.4917821884,2.183026075,2024-06-04 14:52:41.698976
31.73946542,-4.795010567,-7.092407227,7.474906921,2024-06-04 14:52:41.739465
31.77995849,-2.167324066,0.04855728149,1.465451956,2024-06-04 14:52:41.779958
31.8204512,5.210658073,-6.796940804,-1.695065498,2024-06-04 14:52:41.820451
31.86094828,2.086321592,-1.545278549,-0.4017894268,2024-06-04 14:52:41.860948
31.90143297,4.510502815,8.831850052,-7.577708244,2024-06-04 14:52:41.901433
31.94191709,2.72624588,5.347821236,-3.059719086,2024-06-04 14:52:41.941917
31.98242959,-2.08024025,-7.814478874,-6.504105091,2024-06-04 14:52:41.982430
32.0229262,-6.121752262,-5.309046745,-6.194499969,2024-06-04 14:52:42.022926
32.06337599,-1.675762057,0.402305603,12.76246738,2024-06-04 14:52:42.063376
32.10384401,-0.132496953,0.5279493332,0.06037813425,2024-06-04 14:52:42.103844
32.14435756,2.320211887,3.251317501,0.8685839772,2024-06-04 14:52:42.144358
32.18485891,2.830401182,2.141708374,-1.97013557,2024-06-04 14:52:42.184859
32.22530115,-1.798950434,-2.088835716,0.7598714828,2024-06-04 14:52:42.225301
32.2657663,-4.366137028,-3.250516891,12.42275429,2024-06-04 14:52:42.265766
32.30625438,-4.820989132,-2.418985367,-0.4261193275,2024-06-04 14:52:42.306254
32.34684787,-2.699772358,-3.484744072,4.134178162,2024-06-04 14:52:42.346848
32.38729365,-5.072179794,-5.734021187,4.439253807,2024-06-04 14:52:42.387294
32.42778542,-1.127885818,-2.652974129,0.9488795996,2024-06-04 14:52:42.427785
32.46826375,2.267579079,-4.129946709,-3.168500662,2024-06-04 14:52:42.468264
32.5087624,4.817893028,-5.21991539,-3.352596283,2024-06-04 14:52:42.508762
32.54924089,-0.6325320601,-0.2223653793,-5.79620266,2024-06-04 14:52:42.549241
32.58973568,0.7112560272,1.440084457,-4.554960728,2024-06-04 14:52:42.589736
32.63020558,1.127684832,2.246679306,-6.879867554,2024-06-04 14:52:42.630206
32.67068604,1.621487856,4.905493736,-5.389677525,2024-06-04 14:52:42.670686
32.71117365,3.760900259,7.875926018,-3.482354403,2024-06-04 14:52:42.711174
32.75166229,2.584649324,4.929237843,-1.236100316,2024-06-04 14:52:42.751662
32.79214203,2.069982529,-3.377882004,4.555282593,2024-06-04 14:52:42.792142
32.83265433,-3.907254219,-9.6618433,8.020774841,2024-06-04 14:52:42.832654
32.87313599,0.8172215819,2.238323212,0.6632843018,2024-06-04 14:52:42.873136
32.91363011,3.473792076,-10.30110645,1.757326603,2024-06-04 14:52:42.913630
32.95411771,3.3976264,5.454751968,-12.33515358,2024-06-04 14:52:42.954118
32.99463177,4.518885612,8.018480301,-4.44690609,2024-06-04 14:52:42.994632
33.03511938,3.444138288,0.07848834991,-1.288827181,2024-06-04 14:52:43.035119
33.07553802,-5.436262131,-8.298595428,-5.639125824,2024-06-04 14:52:43.075538
33.11600979,-5.143861771,-2.046792984,-1.854393125,2024-06-04 14:52:43.116010
33.15649719,-2.61568737,1.747770309,8.501362801,2024-06-04 14:52:43.156497
33.19698349,-0.3406392336,0.7091121674,0.03874826431,2024-06-04 14:52:43.196983
33.2375286,2.56505847,2.143097401,0.1994020939,2024-06-04 14:52:43.237529
33.27802391,-0.879481554,-0.4452924728,0.4723445177,2024-06-04 14:52:43.278024
33.31852084,-4.598028183,-2.318212509,8.109469414,2024-06-04 14:52:43.318521
