"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.308461755E1,-1.271488786E0,-3.801550269E-1,-4.423380196E-1
1.312511312E1,-9.848079085E-1,-5.645735264E-1,-6.471290588E-1
1.316564463E1,-1.436733007E-1,-1.063901484E-1,-1.015966013E-1
1.320609026E1,3.368799388E-2,1.644453406E-1,1.830869317E-1
1.324661364E1,-1.420754492E-1,-7.398043275E-1,3.475322574E-2
1.328709661E1,-3.226324618E-1,1.717688330E-2,-6.457975507E-2
1.332756323E1,-6.553846002E-1,-4.561860561E-1,-1.877473295E-2
1.336806015E1,-4.488625526E-1,-6.857437491E-1,1.087869257E-1
1.340861713E1,-2.579195499E-1,-4.740287066E-1,-1.691057347E-2
1.344901187E1,-1.282274276E-1,-1.001185894E0,-2.230331600E-1
1.348959500E1,-3.439370990E-1,-1.221023351E-1,4.726971686E-2
1.353006135E1,-6.665695906E-1,3.677717149E-1,3.555215299E-1
1.357052953E1,-5.933347940E-1,4.423380196E-1,3.189041317E-1
1.361102739E1,-6.527215242E-1,4.069190025E-1,2.126471400E-1
1.365151146E1,-6.426018476E-1,8.760210276E-1,1.500647068E-1
1.369202239E1,-6.388735175E-1,4.985290468E-1,4.114462435E-2
1.373252067E1,-8.511211872E-1,1.300915778E-1,2.596505545E-2
1.377300604E1,-7.885387540E-1,5.901390910E-1,-7.283531129E-2
1.381351067E1,-6.151720881E-1,2.110492885E-1,-2.041252851E-1
1.385398698E1,-5.555190444E-1,2.833519876E-1,-1.276948154E-1
1.389448515E1,-4.657731354E-1,6.993255019E-1,3.901416063E-2
1.393497140E1,-2.485987544E-1,3.949351311E-1,-5.898727849E-2
1.397544505E1,1.468690038E-1,6.750914454E-2,-1.691057347E-2
1.401594093E1,1.348851323E-1,1.957365684E-2,3.509942889E-1
1.405644494E1,2.053236663E-1,1.061904192E0,1.516625583E-1
1.409692739E1,1.371487498E0,1.523016930E0,-1.197055578E-1
1.413741521E1,2.332194567E0,9.660332203E-1,-1.276948154E-1
1.417791849E1,2.607956648E0,6.865426898E-1,3.368799388E-2
1.421844239E1,1.958164573E0,8.507217169E-1,8.402025700E-2
1.425893468E1,1.296255469E0,5.107792616E-1,1.061238423E-1
1.429938640E1,7.993242145E-1,2.386122048E-1,3.138442934E-1
1.433989255E1,2.354165018E-1,-2.303566411E-2,5.275566578E-1
1.438037515E1,-1.633801162E-1,-5.736280084E-1,6.077154279E-1
1.442086994E1,-3.170399666E-1,-8.620398045E-1,3.627118468E-1
1.446142151E1,-4.913387299E-1,-9.081111550E-1,2.543243766E-2
1.450189614E1,-2.206363827E-1,-9.813459516E-1,-1.993317306E-1
1.454236593E1,1.399449855E-1,-6.961297989E-1,-8.934641629E-2
1.458285244E1,3.336842358E-1,-1.527277827E-1,4.394086078E-3
1.462333640E1,5.965304971E-1,-9.760197252E-2,4.340824485E-1
1.466382432E1,4.186365902E-1,-5.970631242E-1,5.390079021E-1
1.470433021E1,-8.748225868E-2,-1.299451113E0,1.671084315E-1
1.474483015E1,-4.419385493E-1,-1.766955256E0,-9.919982404E-2
1.478534260E1,-5.398068428E-1,-1.958164573E0,-1.274285018E-1
1.482583760E1,4.173050225E-1,-9.946613312E-1,1.303578913E-1
1.486629604E1,-2.997299433E-1,-9.861394763E-1,-2.030600458E-1
1.490677109E1,-2.483324558E-1,-1.937658906E0,-2.328865677E-1
1.494728588E1,1.877473146E-1,-1.503709555E0,-1.398118306E-2
1.498777682E1,6.553846002E-1,-1.754438758E0,1.543256342E-1
1.502826312E1,2.886781394E-1,-1.965354919E0,1.956034154E-1
1.506874609E1,-5.951989442E-2,-1.089600205E0,2.097177505E-1
1.510922698E1,-1.886793971E-1,-4.665720761E-1,2.776263654E-1
1.514978333E1,-1.862826198E-1,-3.567199111E-1,2.075872868E-1
1.519022510E1,-2.070546746E-1,-4.119788706E-1,2.356828004E-2
1.523071578E1,-2.342181057E-1,-5.552527308E-1,-7.816147059E-2
1.527121442E1,-2.105166763E-1,-4.676373005E-1,9.813459218E-2
1.531170682E1,-2.973331809E-1,-3.173062801E-1,2.475335300E-1
1.535217901E1,-4.392754734E-1,-3.994623839E-4,3.039908707E-1
1.539268541E1,-4.889419675E-1,5.193010904E-3,3.252955377E-1
1.543319250E1,-5.182358623E-1,1.601844132E-1,2.451367527E-1
1.547366265E1,-4.536561072E-1,2.774932086E-1,1.664426550E-2
