"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.105372005E2,-7.688438416E0,-6.562315822E-1,5.902495384E0
1.105772005E2,-7.640581608E0,-6.816553473E-1,5.874977589E0
1.106172005E2,-7.660920620E0,-6.669993401E-1,5.927619934E0
1.106572005E2,-7.717152119E0,-7.019943595E-1,5.873781204E0
1.106972005E2,-7.701598644E0,-6.478567123E-1,5.870192051E0
1.107372005E2,-7.701598644E0,-5.868397355E-1,5.886941910E0
1.107772005E2,-7.648956776E0,-5.557330847E-1,5.851049423E0
1.108172005E2,-7.688438416E0,-6.275177598E-1,5.815157413E0
1.108572005E2,-7.762615681E0,-6.696912646E-1,5.837889194E0
1.108972005E2,-7.762615681E0,-6.696912646E-1,5.837889194E0
1.109372005E2,-7.693223953E0,-6.681957245E-1,5.891727448E0
1.109772005E2,-7.634599686E0,-6.574280262E-1,5.906084538E0
1.110172005E2,-7.678866863E0,-6.430711150E-1,5.906084538E0
1.110572005E2,-7.717152119E0,-6.454638839E-1,5.847460270E0
1.110972005E2,-7.725526810E0,-6.768696904E-1,5.836692810E0
1.111372005E2,-7.725526810E0,-6.768696904E-1,5.836692810E0
1.111772005E2,-7.725526810E0,-6.768696904E-1,5.836692810E0
1.112172005E2,-7.700402260E0,-6.478567123E-1,5.883352757E0
1.112572005E2,-7.686045647E0,-6.227321029E-1,5.880959988E0
1.112972005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.113372005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.113772005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.114172005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.114572005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.114972005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.115372005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.115772005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.116172005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.116572005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.116972005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.117372005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.117772005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.118172005E2,-7.706384659E0,-6.669993401E-1,5.863013744E0
1.118572005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.118972005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.119372005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.119772005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.120172005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.120572005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.120972005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.121372005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.121772005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.122172005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.122572005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.122972005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
1.123372005E2,-7.695616722E0,-6.263213158E-1,5.863013744E0
