"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.461842526E1,-1.158440951E-2,4.633763805E-2,-2.929390874E-3
1.465891375E1,-3.342168778E-2,7.989247888E-2,2.929390874E-3
1.469940229E1,-1.797580719E-2,4.287562892E-2,-4.793548491E-3
1.473991198E1,2.623136342E-2,-2.210358530E-2,-2.130465955E-2
1.478040203E1,4.087831825E-2,-7.243584841E-2,-2.183727734E-2
1.482090537E1,1.504641678E-2,-5.352795869E-2,2.663082560E-4
1.486144547E1,-2.383458801E-2,-3.009283356E-2,2.183727734E-2
1.490193401E1,-4.913387448E-2,2.130466048E-3,3.089175746E-2
1.494235328E1,-5.099803209E-2,3.062544949E-2,3.994623944E-2
1.498284891E1,-2.756290510E-2,7.243584841E-2,1.944050193E-2
1.502334948E1,7.856093347E-3,7.882724702E-2,-1.517957076E-2
1.506382130E1,3.981308267E-2,3.967992961E-2,-2.769605815E-2
1.510429136E1,3.715000302E-2,-1.091863867E-2,-2.849498391E-2
1.514478005E1,2.676397935E-2,-1.145125460E-2,-8.788172156E-3
1.518528740E1,-1.717688330E-2,-7.722939365E-3,1.251648832E-2
1.522576516E1,-3.715000302E-2,1.704372838E-2,2.956021577E-2
1.526630990E1,-3.848154470E-2,-9.587096982E-3,3.515268862E-2
