"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.387279971E1,-2.117402852E-2,4.618470371E-2,1.686872169E-2
1.391309971E1,1.043183450E-2,7.466694713E-2,-2.488351986E-2
1.395339871E1,1.628446160E-3,4.067162424E-2,-4.461786151E-2
1.399369871E1,-1.602300629E-2,1.698350534E-4,-3.310663998E-2
1.403399771E1,9.475796483E-3,3.805373237E-2,-4.113567993E-2
1.407429671E1,2.877772599E-2,5.362182856E-2,-2.944003977E-2
1.411459671E1,-1.917509548E-2,2.183656208E-2,-2.036817372E-2
1.415489571E1,-5.479064211E-2,-6.491529755E-3,-3.377003595E-2
1.419519471E1,-3.493309021E-2,2.655849606E-2,-3.619915992E-2
1.423549471E1,9.529905766E-2,1.445356607E-1,1.129047293E-2
1.427579371E1,5.243256316E-2,1.794450581E-1,3.312520683E-2
1.431609371E1,-2.173969895E-2,1.485643238E-1,2.750883065E-2
1.435639271E1,1.118117571E-2,1.411656886E-1,-1.319126692E-2
1.439669171E1,-1.316202339E-2,6.515980512E-2,-7.393322885E-2
1.443699171E1,1.370534860E-2,3.646542877E-2,-1.407936662E-1
1.447729071E1,-6.840115786E-2,-6.799759716E-2,-1.563946307E-1
1.451759071E1,-8.975479007E-2,-1.129563823E-1,-1.425921768E-1
1.455788971E1,-6.379346550E-2,-1.287901551E-1,-9.721133858E-2
1.459818871E1,-5.838903412E-2,-1.171217859E-1,-7.331946865E-3
1.463848871E1,-4.709410667E-2,-6.973681599E-2,1.930436585E-3
1.467878771E1,-2.242396586E-2,-2.571178228E-2,-8.771539666E-3
1.471908671E1,-5.592153408E-3,-5.994633771E-3,-1.367588993E-2
1.475938688E1,7.740451954E-3,8.288193494E-4,-2.498018183E-2
1.479968588E1,1.165021583E-2,6.931284443E-3,-4.828713089E-2
1.483998588E1,-1.592603745E-3,-3.333846107E-3,-2.942394279E-2
1.488028488E1,1.023736317E-3,-1.630721986E-2,-2.058298327E-2
1.492058388E1,-7.334933616E-3,-2.658660710E-2,-4.860836081E-3
1.496088388E1,-1.017612871E-3,-9.562424384E-3,-1.059128437E-3
