"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.718522042E1,8.433828354E0,2.790008545E0,-4.188975525E1
9.722495742E1,8.589406967E0,2.826141357E0,-4.222148132E1
9.726469542E1,8.604970932E0,2.949331284E0,-4.194815063E1
9.730443342E1,8.670389175E0,2.903793335E0,-4.186824036E1
9.734417042E1,8.601507187E0,2.936252594E0,-4.202905273E1
9.738390825E1,8.661912918E0,2.980100632E0,-4.224693298E1
9.742364525E1,8.801576614E0,2.983888626E0,-4.214112854E1
9.746338325E1,8.835977554E0,2.973381042E0,-4.208465576E1
9.750312025E1,8.705610275E0,2.864725113E0,-4.205601501E1
9.754285825E1,8.789094925E0,3.038547516E0,-4.198709106E1
9.758259525E1,8.718805313E0,3.006227493E0,-4.235653687E1
9.762233325E1,8.666788101E0,3.099073410E0,-4.225535583E1
9.766207025E1,8.796911240E0,3.026723862E0,-4.222543335E1
9.770180825E1,8.739767075E0,2.948438644E0,-4.207922363E1
9.774154525E1,8.495389938E0,3.074361801E0,-4.212715149E1
9.778128325E1,8.807073593E0,2.957923889E0,-4.188034058E1
9.782102025E1,8.708539963E0,2.945199966E0,-4.194987488E1
9.786075825E1,8.829633713E0,2.948301315E0,-4.204736328E1
9.790049525E1,8.795217514E0,3.064325333E0,-4.195262146E1
9.794023325E1,8.899778366E0,3.020196915E0,-4.226518250E1
9.797997025E1,8.741888046E0,3.004707336E0,-4.219639587E1
9.801970825E1,8.860803604E0,3.135362625E0,-4.221585083E1
9.805944625E1,8.593694687E0,3.078819275E0,-4.213363647E1
9.809918325E1,8.743417740E0,3.057767868E0,-4.240754700E1
9.813892125E1,8.649759293E0,3.037748337E0,-4.232164001E1
9.817865825E1,8.554204941E0,3.107610703E0,-4.221383667E1
9.821839625E1,8.667760849E0,3.185586929E0,-4.242807007E1
9.825813325E1,8.654943466E0,3.146512985E0,-4.243353271E1
9.829787125E1,8.687284470E0,2.988294601E0,-4.254949951E1
9.833760825E1,8.509000778E0,3.306066513E0,-4.214013672E1
9.837734625E1,8.719175339E0,3.197628021E0,-4.225923157E1
9.841708325E1,8.612512589E0,3.115268707E0,-4.218629456E1
9.845682125E1,8.483339310E0,3.174783707E0,-4.251388550E1
9.849655825E1,8.597032547E0,3.180715561E0,-4.232929993E1
9.853629625E1,8.468255997E0,3.078125000E0,-4.236569214E1
9.857603325E1,8.561983109E0,3.206943512E0,-4.233314514E1
