"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.383669783E1,1.628927628E1,-1.483265533E1,2.507106445E1
1.387698983E1,-4.180955658E0,-1.812535812E1,6.246510315E-1
1.391728183E1,-1.198602493E1,-3.751947784E0,2.782114563E0
1.395757383E1,-2.171983337E-1,-7.999963989E0,4.110601959E0
1.399786483E1,4.685256958E-1,-1.566522400E1,6.769971771E0
1.403815683E1,-4.665048981E0,-7.014114075E0,3.277135162E0
1.407844883E1,-3.429368591E0,-8.000113678E0,5.776487732E0
1.411874083E1,1.403032379E0,-9.318721619E0,5.390141144E0
1.415903283E1,6.930587769E-1,-8.799601135E0,2.567011871E0
1.419932483E1,-2.496807861E-1,-8.818012848E0,2.482886810E0
1.423961583E1,-7.565267944E-1,-1.076216995E1,1.724713440E0
1.427990783E1,-1.069376221E0,-9.623188477E0,1.299148407E0
1.432019983E1,-1.418450317E0,-8.827293549E0,1.555265808E0
1.436049183E1,-1.029259644E0,-8.514743500E0,9.292675781E-1
1.440078383E1,-1.618733826E0,-9.566007385E0,-2.528242493E-1
1.444107583E1,-2.688559113E0,-8.984766083E0,5.519023132E-1
1.448136783E1,-2.654430084E0,-9.222471771E0,-9.948312378E-1
1.452165883E1,-4.205504608E0,-8.563841400E0,9.333091736E-1
1.456195083E1,-3.379522247E0,-1.030127838E1,-5.846841431E-1
1.460224283E1,-5.141807556E0,-1.085752167E1,4.030069427E0
1.464253483E1,-9.751621399E0,-1.370026016E1,3.841761017E0
1.468282683E1,-6.759643250E0,-1.270587799E1,5.972879333E0
1.472311883E1,-1.739532623E0,-1.163006516E1,-2.030677185E0
1.476341058E1,-2.142045593E0,-1.732706818E1,-3.873944092E0
1.480370258E1,-2.881507874E-1,-1.555520279E1,-2.330653381E0
1.484399458E1,-9.879455566E-3,-1.155177795E1,1.381477203E0
1.488428658E1,1.753453674E0,-5.728138275E0,-3.192860413E-1
1.492457858E1,2.379900970E0,-4.253854065E0,-1.207239532E0
1.496487058E1,2.370320892E0,-3.742667084E0,-2.121089172E0
1.500516258E1,1.822909241E0,-3.175047455E0,-2.055824890E0
1.504545458E1,1.846110992E0,-3.706592102E0,-2.152523804E0
1.508574558E1,-7.943830719E0,-1.156180710E1,1.454016357E1
1.512603758E1,-1.145298340E1,-1.783675827E1,8.878636780E0
1.516632958E1,1.053060150E0,-1.644270721E1,1.085243225E-1
1.520662158E1,9.505233765E-1,-8.063132629E0,-3.850293274E0
1.524691358E1,5.213658142E-1,-1.489402771E1,-3.981869659E0
1.528720558E1,-7.752378845E-1,-1.159503799E1,-1.675166473E0
1.532749758E1,-9.598040771E-1,-7.845934296E0,-3.405119019E0
1.536778958E1,-1.031355286E0,-1.029753616E1,1.086889801E0
1.540808058E1,5.813909912E-1,-5.622458038E0,5.888754272E-1
1.544837258E1,-4.849914551E-2,-5.153932343E0,-2.793790283E0
1.548866458E1,1.360670471E-1,-7.302115173E0,-1.543141022E0
1.552895658E1,-7.092251587E-1,-9.777667236E0,-1.351689148E0
1.556924858E1,-2.376607819E0,-1.208571762E1,-8.289761353E-1
1.560954058E1,-3.258424072E0,-1.181837357E1,-2.472408600E0
1.564983258E1,-1.147169449E1,-1.069974976E1,2.635060364E1
1.569012458E1,-6.301446075E0,-1.151121231E1,-3.343596954E0
1.573041558E1,3.300636292E-1,-1.671903259E1,7.273524628E0
1.577070708E1,5.019062805E-1,-1.644315628E1,-2.995870056E0
1.581099908E1,5.114115143E0,-1.558394302E1,1.631607056E-2
1.585129108E1,2.743494873E0,-8.842561798E0,-3.064128113E-1
1.589158308E1,1.698218536E0,-6.131549377E0,3.321592712E-1
1.593187508E1,1.095272369E0,-5.343587952E0,-4.522096252E-1
1.597216708E1,3.073109436E-1,-4.884342957E0,-2.241438904E0
1.601245908E1,3.757186890E-2,-5.561385040E0,-9.376501465E-1
1.605275008E1,8.512797546E-1,-5.182223511E0,-1.715432739E-1
1.609304208E1,-1.193917236E0,-7.238198090E0,4.153562622E0
