Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
202.2221491,51.93147487,4.469119326,2.203716099,1.612986446,283.9066137,5.07319485,2.843805734,2024-06-05 18:06:31.222149
203.2221296,51.93145435,4.469074778,2.536566486,1.564743369,271.1690759,5.032529797,2.915163954,2024-06-05 18:06:32.222130
204.2221087,51.93144842,4.469041441,1.54849022,1.643245489,280.1866643,5.02525317,2.927689808,2024-06-05 18:06:33.222109
205.2220877,51.93145542,4.469003954,0.9696160229,1.51878094,279.0198449,4.994140189,2.980453121,2024-06-05 18:06:34.222088
206.2220674,51.93145138,4.468955206,1.818590131,1.561915768,270.1806541,5.000613199,2.969579881,2024-06-05 18:06:35.222067
207.2220477,51.9314684,4.468905554,1.521857449,1.549389961,278.3504921,5.000946622,2.969018342,2024-06-05 18:06:36.222048
208.2220268,51.93147706,4.468880039,0.2044684645,1.476729335,294.606271,5.037050036,2.907346551,2024-06-05 18:06:37.222027
209.2220062,51.93149315,4.468830632,1.439008983,2.114282558,299.0016371,5.056911307,2.87266167,2024-06-05 18:06:38.222006
210.2219857,51.93150186,4.468800783,0.7039856389,1.545668837,308.2335239,5.019751822,2.937112303,2024-06-05 18:06:39.221986
211.2219647,51.93150561,4.468748976,1.099752235,1.965288574,300.9989743,4.992657953,2.982935399,2024-06-05 18:06:40.221965
212.2219442,51.93151523,4.46872445,1.199070687,1.548497356,296.294649,4.973263719,3.015159203,2024-06-05 18:06:41.221944
213.2219241,51.93152953,4.468696902,2.226417056,1.373200973,292.15199,4.967283217,3.025001566,2024-06-05 18:06:42.221924
214.2219037,51.9315382,4.468679815,2.251581826,0.2488244019,262.7520899,4.965928587,3.027224852,2024-06-05 18:06:43.221904
215.2218832,51.93154248,4.468673616,2.192750721,0.09118397106,262.752083,4.957559934,3.040910478,2024-06-05 18:06:44.221883
