"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.747910913E1,1.189989805E0,-2.415639907E-1,6.186263263E-2
1.753956613E1,1.634267926E0,-1.459461212E0,3.238582611E-1
1.760002212E1,1.931732774E0,-1.582974434E0,7.695339620E-2
1.766047912E1,1.917652369E0,-5.407949090E-1,1.774290651E-1
1.772093612E1,1.671731114E0,4.652348347E-3,4.370834231E-1
1.778139213E1,9.650750160E-1,-1.035961807E-1,4.253261983E-1
1.784184913E1,4.841976799E-3,9.212138057E-1,2.727842927E-1
1.790230613E1,-4.122229218E-1,3.079912961E-1,1.346299350E-1
1.796276213E1,-1.518096685E0,4.482462406E-1,-4.577432275E-1
1.802321913E1,-2.354727030E0,2.237145305E-1,-1.058058441E-2
1.808367563E1,-2.480930567E0,2.413641214E-1,2.333756387E-1
1.814413263E1,-2.507557154E0,-3.306862339E-2,1.433142573E-1
1.820458862E1,-2.512879133E0,-9.135393798E-2,6.015253663E-1
1.826504562E1,-1.908564210E0,3.484637737E-1,-1.245363951E-1
1.832550262E1,-1.123176336E0,7.277331948E-1,-7.049227506E-2
1.838595863E1,-2.666772902E-1,-3.585866392E-1,-1.192714125E-1
1.844641563E1,1.151129484E0,-1.975866854E-1,-2.686790526E-1
1.850687263E1,9.559627771E-1,-3.923820853E-1,1.606344432E-2
1.856732963E1,1.897600055E0,-3.988400698E-1,-1.762368232E-1
1.862778563E1,1.599053979E0,1.129524827E0,-6.211321354E-1
1.868824263E1,1.586614013E0,-1.220073625E-1,-4.298612773E-1
1.874869963E1,1.790954232E0,-7.053005099E-1,-3.402284980E-1
1.880915563E1,2.198505640E0,-7.460522056E-1,-8.056120276E-1
1.886961262E1,1.945568323E0,-1.344302446E-1,-4.156185687E-1
1.893006962E1,2.162178516E0,-1.325052828E-1,-1.857191920E-1
1.899052563E1,1.256180108E-1,7.519711256E-1,6.140072364E-3
1.905098263E1,-1.031914473E0,1.057233810E0,-6.728596985E-2
1.911143992E1,-1.893155932E0,2.320550084E-1,-1.000523008E-2
1.917189592E1,-2.217109203E0,2.126323283E-1,1.749834865E-1
1.923235292E1,-2.738069773E0,-1.904110014E-1,2.603196800E-1
1.929280992E1,-3.006364346E0,2.951050997E-1,8.954752982E-2
1.935326592E1,-2.389472961E0,3.029484153E-1,-1.320091188E-1
1.941372292E1,-1.717708349E0,-5.590093732E-1,1.961938888E-1
1.947417992E1,-6.611625552E-1,3.009895235E-2,2.174667865E-1
1.953463592E1,3.643564284E-1,-2.183989286E-1,-1.390089244E-1
1.959509292E1,1.864147186E0,5.044944286E-1,-7.376914471E-2
1.965554892E1,1.528350711E0,5.849437118E-1,-3.797466457E-1
1.971600592E1,1.126321077E0,-6.987692714E-1,-3.646541014E-2
1.977646292E1,1.876012087E0,5.034385920E-1,-5.402341485E-1
1.983691892E1,2.563187838E0,-1.717138648E0,-3.836399317E-1
1.989737592E1,2.431333065E0,-1.212700456E-1,-2.183132172E-1
1.995783292E1,2.591265202E0,-7.874903083E-1,-9.799097478E-2
2.001828892E1,9.747401476E-1,4.246356189E-1,2.026313543E-1
2.007874625E1,-4.239520431E-1,6.641378403E-1,4.410772622E-1
2.013920225E1,-1.465873003E0,5.032530427E-1,1.516075134E-1
2.019965925E1,-2.209563017E0,2.518613636E-1,1.092108935E-1
2.026011525E1,-2.626959324E0,-2.060493827E-1,1.956203133E-1
2.032057225E1,-2.575694799E0,4.582541063E-2,4.547580183E-1
2.038102925E1,-2.541908741E0,-4.484778643E-1,4.193506539E-1
2.044148525E1,-2.268008471E0,-6.175285578E-1,6.516770124E-1
2.050194225E1,-1.186334133E0,-6.632058024E-1,2.121206075E-1
2.056239825E1,3.298567832E-1,-2.795473337E-1,-3.042745404E-2
2.062285525E1,1.727641821E0,-6.595309824E-2,-3.521907330E-1
2.068331225E1,1.937841177E0,1.165097952E-1,-4.660916626E-1
2.074376825E1,1.444857836E0,2.055888921E-1,-1.492025703E-2
2.080422525E1,1.880143523E0,-1.253083255E-2,-1.294083357E0
2.086468125E1,2.881933689E0,1.465846896E-1,-7.413600683E-1
2.092513825E1,2.372604609E0,8.404885232E-2,-9.639967978E-2
2.098559425E1,2.896914721E0,2.466190606E-1,-1.996069402E-1
2.104605125E1,8.722594380E-2,1.090219378E0,4.066859782E-1
2.110650675E1,-1.134409904E0,7.793930173E-1,2.599169016E-1
2.116696375E1,-2.207441568E0,2.493808866E-1,-5.096240044E-1
2.122741975E1,-2.379367590E0,7.522349060E-2,-7.544250786E-2
2.128787675E1,-3.579947948E0,3.315481842E-1,3.294734359E-1
2.134833275E1,-3.551142454E0,-1.097386479E-1,6.678669453E-1
2.140878975E1,-2.789368868E0,2.730596662E-1,1.348054130E-2
2.146924675E1,-7.886968851E-1,1.802554280E-1,5.703467503E-2
2.152970275E1,6.597846746E-1,-1.676959246E-1,-2.496642992E-2
2.159015975E1,1.765018821E0,-6.384375691E-1,-5.947832391E-2
2.165061575E1,1.983478308E0,9.765089750E-1,-9.692709446E-1
2.171107275E1,1.854644060E0,1.090137720E0,-6.953205466E-1
2.177152875E1,2.927356482E0,-4.667046666E-1,-3.766174614E-1
2.183198575E1,2.018758059E0,-2.828185856E-1,-4.422909617E-1
2.189244175E1,3.093211889E0,5.306724310E-1,1.557924896E-1
2.195289775E1,3.577746153E-1,-1.516279429E-1,4.634663165E-1
2.201335475E1,6.375633180E-2,3.182525933E-1,7.886745036E-2
2.207381129E1,-2.124972582E0,5.720371604E-1,1.623080522E-1
2.213426829E1,-2.423552990E0,2.124115229E-1,2.160583884E-1
2.219472429E1,-3.344526529E0,-1.665995866E-1,2.264577150E-1
2.225518129E1,-3.860082865E0,-1.333756894E-1,5.776351094E-1
2.231563729E1,-2.549993753E0,-6.806117892E-1,1.030653417E-1
2.237609429E1,-9.227386117E-1,-2.024911344E-2,3.605156839E-1
