"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.421687679E1,-3.007701933E-1,-1.054169774E0,1.156662822E0
1.425661579E1,-1.422921658E0,7.492630184E-2,1.774851322E0
1.429635579E1,1.191166520E0,4.112421513E0,-1.134207845E0
1.433609479E1,-1.353902340E0,-6.697907448E-1,-2.190643072E0
1.437583379E1,-1.891539335E0,3.252357006E0,-9.810552001E-2
1.441557379E1,-1.366732955E0,2.954264164E0,-1.083693504E-1
1.445531279E1,-1.919129729E0,8.313977718E-1,-6.198338270E-1
1.449505179E1,-2.153459787E0,-9.785509706E-1,-4.200059175E-2
1.453479179E1,-2.037267685E0,-1.824494004E0,2.668830939E-2
1.457453079E1,-2.350338697E0,2.498402596E0,-4.015862942E-1
1.461427104E1,-2.243363380E0,3.716068506E0,5.412290692E-1
1.465401004E1,-9.322985411E-1,6.135338783E0,2.371427566E-1
1.469374904E1,1.632462502E0,-5.942382812E-1,6.629019976E-1
1.473348804E1,3.601142883E0,4.545607269E-1,1.773444295E0
1.477322804E1,4.182519436E0,-2.409381390E0,2.182682753E0
1.481296704E1,2.860220909E0,-3.394191742E0,9.106718898E-1
1.485270704E1,8.885954022E-1,-1.946614861E0,-1.428814292E0
1.489244604E1,1.526134253E0,3.359979630E0,5.073297620E-1
1.493218504E1,4.896409810E-1,-1.282143593E0,1.452828288E0
1.497192504E1,1.265030265E0,-1.479681730E0,1.718689799E0
1.501166404E1,6.125186682E-1,-1.713124514E0,2.394171208E-1
1.505140304E1,-1.257061005E0,-2.876155853E0,-8.649662137E-3
1.509114204E1,1.682634354E0,6.655301452E-1,-9.561249614E-1
1.513088204E1,-1.373067379E0,-8.196684718E-1,5.408955216E-1
1.517062104E1,9.787189364E-1,1.172896028E0,4.988442659E-1
1.521036004E1,-1.190302730E0,-6.411379576E-2,-4.568450153E-1
1.525010004E1,-2.679061174E0,1.745590925E0,-8.726328611E-1
1.528983904E1,-1.489638448E0,2.829061985E0,-1.593119025E0
1.532957804E1,-6.461340934E-2,2.552235425E-1,-9.502201676E-1
1.536931804E1,-2.899152756E0,-9.783327579E-1,-1.218504906E0
1.540905704E1,-3.529623985E0,1.028744102E0,3.613448739E-1
1.544879604E1,-1.395154238E0,1.710484147E0,7.135562897E-1
1.548853604E1,-1.646258235E0,1.087041974E0,-1.143980026E-1
1.552827504E1,-3.161664009E0,3.508145735E-2,-5.192468762E-1
1.556801404E1,-9.897410274E-1,2.694988966E0,-6.129695475E-2
1.560775379E1,1.069716454E0,1.406887770E0,-2.037826627E-1
1.564749279E1,2.547809780E-1,-3.917497993E-1,7.994629145E-1
