Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
82.70921278,52.3365246,4.86847918,0.9696822921,1.65356331,272.3220154,5.069659627,2.850103208,2024-06-04 15:49:54.709213
83.70919466,52.33653633,4.868463082,0.5721329246,1.549568138,271.4050194,5.075341665,2.839972538,2024-06-04 15:49:55.709195
84.70917666,52.33655822,4.868461742,1.384864135,1.287620563,283.9103851,5.095749688,2.803189639,2024-06-04 15:49:56.709177
85.70915914,52.33658104,4.868464805,0.4116505105,0.7108556603,320.2493117,5.101222027,2.793218728,2024-06-04 15:49:57.709159
86.70914209,52.33657361,4.868468201,0.9844902409,0.3700606088,267.0323192,5.076217758,2.838406297,2024-06-04 15:49:58.709142
87.70912516,52.33659246,4.868466072,1.32906804,0.2955797864,267.7383412,5.082164394,2.827745057,2024-06-04 15:49:59.709125
88.70910668,52.33663448,4.868460461,1.014864133,0.3753884265,267.7383446,5.116047542,2.765970821,2024-06-04 15:50:00.709107
89.70908916,52.33665299,4.868450701,0.8783244193,0.3635311949,267.7383404,5.096655826,2.801541794,2024-06-04 15:50:01.709089
90.7090714,52.33668697,4.868453039,1.448011441,0.6534171502,283.0214444,5.076287968,2.83828073,2024-06-04 15:50:02.709071
91.70905423,52.33671319,4.868459947,1.675079785,0.876412009,313.2933649,5.05569471,2.87480226,2024-06-04 15:50:03.709054
92.70903635,52.33672984,4.868469612,1.440327408,0.6763494167,317.4167029,5.056238616,2.873845523,2024-06-04 15:50:04.709036
93.70901918,52.33674527,4.868476419,1.752785996,0.3732836302,336.7148449,5.037382955,2.906769684,2024-06-04 15:50:05.709019
94.70900095,52.33677825,4.868474626,1.566497887,0.7208385379,324.834505,5.02500772,2.928111071,2024-06-04 15:50:06.709001
95.70898342,52.33675982,4.868483551,1.205107323,0.101757512,313.7786462,5.000741009,2.969364644,2024-06-04 15:50:07.708983
96.70896578,52.33677661,4.868475456,0.7072625877,0.8121760488,325.5527234,5.000703969,2.969427024,2024-06-04 15:50:08.708966
97.70894814,52.33679478,4.868488456,0.9054469746,0.794506581,350.1173593,4.937489008,3.073392154,2024-06-04 15:50:09.708948
98.70893049,52.33680697,4.868484528,0.6053716298,0.5509135601,339.2691762,4.91405375,3.110725443,2024-06-04 15:50:10.708930
99.70891309,52.33682121,4.868483491,-0.5239741718,1.023920195,354.5324246,4.900466284,3.132086722,2024-06-04 15:50:11.708913
100.708895,52.33684331,4.868482788,0.6425773967,1.646127002,358.3473246,4.899937863,3.132913336,2024-06-04 15:50:12.708895
101.7088779,52.33685347,4.868492833,0.9272140274,1.733018881,8.45914211,4.859388591,3.195446691,2024-06-04 15:50:13.708878
102.7088604,52.33686417,4.868499267,-0.1755279815,1.667361425,9.908317195,4.845899669,3.215865891,2024-06-04 15:50:14.708860
103.7088425,52.33688057,4.8684912,0.2472606618,1.715831094,354.790882,4.834717064,3.23265339,2024-06-04 15:50:15.708843
104.7088248,52.33689592,4.868495154,0.6681250846,1.710073966,354.1679769,4.821529126,3.252290565,2024-06-04 15:50:16.708825
105.7088072,52.33690858,4.868493931,0.589682905,1.694986433,347.2771318,4.812785247,3.26521595,2024-06-04 15:50:17.708807
106.7087893,52.33691956,4.868488069,1.20440541,1.610154229,341.8667304,4.804463468,3.27744837,2024-06-04 15:50:18.708789
107.7087727,52.33693733,4.868501904,1.407338644,1.659710981,349.1380451,4.797679515,3.287371032,2024-06-04 15:50:19.708773
108.7087548,52.3369526,4.868517575,1.112255803,1.720108124,354.947814,4.783995731,3.30725292,2024-06-04 15:50:20.708755
109.7087364,52.3369672,4.868535939,0.7023279117,1.739272714,1.16165158,4.776953558,3.317416426,2024-06-04 15:50:21.708736
110.7087195,52.33698241,4.868547609,0.9425789434,1.733702117,2.119693512,4.774421482,3.321059551,2024-06-04 15:50:22.708720
111.7087018,52.33699541,4.868544016,0.4589896724,1.656627667,355.8252667,4.769155054,3.328617897,2024-06-04 15:50:23.708702
