"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.383774075E1,0.000000000E0,0.000000000E0,0.000000000E0
1.387803775E1,0.000000000E0,0.000000000E0,0.000000000E0
1.391833575E1,0.000000000E0,0.000000000E0,0.000000000E0
1.395863375E1,0.000000000E0,0.000000000E0,0.000000000E0
1.399893075E1,0.000000000E0,0.000000000E0,0.000000000E0
1.403922875E1,0.000000000E0,0.000000000E0,0.000000000E0
1.407952675E1,0.000000000E0,0.000000000E0,0.000000000E0
1.411982375E1,0.000000000E0,0.000000000E0,0.000000000E0
1.416012175E1,0.000000000E0,0.000000000E0,0.000000000E0
1.420041875E1,0.000000000E0,0.000000000E0,0.000000000E0
1.424071675E1,0.000000000E0,0.000000000E0,0.000000000E0
1.428101475E1,0.000000000E0,0.000000000E0,0.000000000E0
1.432131175E1,0.000000000E0,0.000000000E0,0.000000000E0
1.436160975E1,0.000000000E0,0.000000000E0,0.000000000E0
1.440190775E1,0.000000000E0,0.000000000E0,0.000000000E0
1.444220475E1,0.000000000E0,0.000000000E0,0.000000000E0
1.448250275E1,0.000000000E0,0.000000000E0,0.000000000E0
1.452280075E1,0.000000000E0,0.000000000E0,0.000000000E0
1.456309775E1,0.000000000E0,0.000000000E0,0.000000000E0
1.460339575E1,0.000000000E0,0.000000000E0,0.000000000E0
1.464369275E1,0.000000000E0,0.000000000E0,0.000000000E0
1.468399075E1,0.000000000E0,0.000000000E0,0.000000000E0
1.472428875E1,0.000000000E0,0.000000000E0,0.000000000E0
1.476458592E1,0.000000000E0,0.000000000E0,0.000000000E0
1.480488392E1,0.000000000E0,0.000000000E0,0.000000000E0
1.484518192E1,0.000000000E0,0.000000000E0,0.000000000E0
1.488547892E1,0.000000000E0,0.000000000E0,0.000000000E0
1.492577692E1,0.000000000E0,0.000000000E0,0.000000000E0
1.496607492E1,0.000000000E0,0.000000000E0,0.000000000E0
1.500637192E1,0.000000000E0,0.000000000E0,0.000000000E0
1.504666992E1,0.000000000E0,0.000000000E0,0.000000000E0
1.508696792E1,0.000000000E0,0.000000000E0,0.000000000E0
1.512726492E1,0.000000000E0,0.000000000E0,0.000000000E0
1.516756292E1,0.000000000E0,0.000000000E0,0.000000000E0
1.520786092E1,0.000000000E0,0.000000000E0,0.000000000E0
1.524815792E1,0.000000000E0,0.000000000E0,0.000000000E0
1.528845592E1,0.000000000E0,0.000000000E0,0.000000000E0
1.532875392E1,0.000000000E0,0.000000000E0,0.000000000E0
1.536905092E1,0.000000000E0,0.000000000E0,0.000000000E0
1.540934892E1,0.000000000E0,0.000000000E0,0.000000000E0
1.544964692E1,0.000000000E0,0.000000000E0,0.000000000E0
1.548994492E1,0.000000000E0,0.000000000E0,0.000000000E0
1.553024192E1,0.000000000E0,0.000000000E0,0.000000000E0
1.557053992E1,0.000000000E0,0.000000000E0,0.000000000E0
1.561083792E1,0.000000000E0,0.000000000E0,0.000000000E0
