"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.444220475E1,-2.351469755E0,-4.618329704E-1,-4.368997365E-2
1.448250275E1,-2.940404415E0,-5.888250470E-1,2.268605828E-1
1.452280075E1,-3.351757765E0,-1.037488461E0,4.371758997E-1
1.456309775E1,-3.840901136E0,9.679279327E-1,2.619729638E-1
1.460339575E1,-2.331447840E0,2.359344006E0,4.601384401E-1
1.464369275E1,-1.928441882E0,2.445572376E0,9.602865204E-3
1.468399075E1,-3.060375214E0,-6.369575262E-1,-1.139381647E0
1.472428875E1,-3.799335241E0,-2.104440928E0,-1.028735518E0
1.476458592E1,-2.770407200E0,-1.753037095E0,-1.292087913E0
1.480488392E1,-1.786938667E0,-1.506780505E0,-1.354155540E0
1.484518192E1,-2.652399242E-1,-1.112667799E0,-1.263461828E0
1.488547892E1,5.945398808E-1,-1.829867721E0,-1.751721978E0
1.492577692E1,5.346562862E-1,-1.882193804E0,-1.352296591E0
1.496607492E1,-1.547583699E0,-6.705965400E-1,3.584675118E-2
1.500637192E1,-3.708456755E-1,-5.707001686E-1,-1.891998351E-1
1.504666992E1,2.327968121E0,9.046305418E-1,-8.048915267E-1
1.508696792E1,1.628666878E0,6.679767966E-1,-1.963534057E-1
1.512726492E1,2.652062893E0,1.224670649E0,-1.255811453E-1
1.516756292E1,2.851460218E0,1.713129282E0,1.861621141E-1
1.520786092E1,2.576800108E0,2.051595926E0,-2.507089376E-1
1.524815792E1,2.275214195E0,1.246517539E0,-1.910760999E-2
1.528845592E1,1.814850450E0,3.351182640E-1,4.264426231E-1
1.532875392E1,9.214537144E-1,-5.955891609E-1,5.659204125E-1
1.536905092E1,1.081270695E0,-8.606690168E-1,3.310867846E-1
1.540934892E1,1.119380713E0,-8.612346649E-1,-1.659899205E-1
1.544964692E1,1.043876052E0,-5.234922171E-1,-4.142085612E-1
1.548994492E1,9.669448733E-1,-6.803822517E-2,4.296145588E-2
1.553024192E1,1.536889553E0,1.113810301E0,-1.666199714E-1
1.557053992E1,9.895271659E-1,6.763100028E-1,7.677059621E-2
